tag_id,twilight,rise,label
24TJ,2021-01-13T06:00:00Z,TRUE,18
24TJ,2021-01-13T17:50:00Z,FALSE,18
24TJ,2021-01-14T06:05:00Z,TRUE,18
24TJ,2021-01-14T17:45:00Z,FALSE,18
24TJ,2021-01-15T06:05:00Z,TRUE,18
24TJ,2021-01-15T17:55:00Z,FALSE,18
24TJ,2021-01-16T06:00:00Z,TRUE,18
24TJ,2021-01-16T17:50:00Z,FALSE,18
24TJ,2021-01-17T06:10:00Z,TRUE,18
24TJ,2021-01-17T17:45:00Z,FALSE,18
24TJ,2021-01-18T06:00:00Z,TRUE,18
24TJ,2021-01-18T17:45:00Z,FALSE,18
24TJ,2021-01-19T06:05:00Z,TRUE,18
24TJ,2021-01-19T17:50:00Z,FALSE,18
24TJ,2021-01-20T06:10:00Z,TRUE,18
24TJ,2021-01-20T18:00:00Z,FALSE,18
24TJ,2021-01-21T06:10:00Z,TRUE,18
24TJ,2021-01-21T17:45:00Z,FALSE,18
24TJ,2021-01-22T06:10:00Z,TRUE,18
24TJ,2021-01-22T17:50:00Z,FALSE,18
24TJ,2021-01-23T05:55:00Z,TRUE,18
24TJ,2021-01-23T17:55:00Z,FALSE,18
24TJ,2021-01-24T06:05:00Z,TRUE,18
24TJ,2021-01-24T17:55:00Z,FALSE,18
24TJ,2021-01-25T06:10:00Z,TRUE,18
24TJ,2021-01-25T18:00:00Z,FALSE,18
24TJ,2021-01-26T05:55:00Z,TRUE,18
24TJ,2021-01-26T17:55:00Z,FALSE,18
24TJ,2021-01-27T06:10:00Z,TRUE,18
24TJ,2021-01-27T17:50:00Z,FALSE,18
24TJ,2021-01-28T06:00:00Z,TRUE,18
24TJ,2021-01-28T17:55:00Z,FALSE,18
24TJ,2021-01-29T05:50:00Z,TRUE,18
24TJ,2021-01-29T17:50:00Z,FALSE,18
24TJ,2021-01-30T06:00:00Z,TRUE,18
24TJ,2021-01-30T17:55:00Z,FALSE,18
24TJ,2021-01-31T05:55:00Z,TRUE,18
24TJ,2021-01-31T17:55:00Z,FALSE,18
24TJ,2021-02-01T05:55:00Z,TRUE,18
24TJ,2021-02-01T17:55:00Z,FALSE,18
24TJ,2021-02-02T06:00:00Z,TRUE,18
24TJ,2021-02-02T17:55:00Z,FALSE,18
24TJ,2021-02-03T06:00:00Z,TRUE,18
24TJ,2021-02-03T18:00:00Z,FALSE,18
24TJ,2021-02-04T06:05:00Z,TRUE,18
24TJ,2021-02-04T17:55:00Z,FALSE,18
24TJ,2021-02-05T05:50:00Z,TRUE,18
24TJ,2021-02-05T17:55:00Z,FALSE,18
24TJ,2021-02-06T06:05:00Z,TRUE,18
24TJ,2021-02-06T17:55:00Z,FALSE,18
24TJ,2021-02-07T06:00:00Z,TRUE,18
24TJ,2021-02-07T17:55:00Z,FALSE,18
24TJ,2021-02-08T06:15:00Z,TRUE,18
24TJ,2021-02-08T17:55:00Z,FALSE,18
24TJ,2021-02-09T06:00:00Z,TRUE,18
24TJ,2021-02-09T18:00:00Z,FALSE,18
24TJ,2021-02-10T05:55:00Z,TRUE,18
24TJ,2021-02-10T18:05:00Z,FALSE,18
24TJ,2021-02-11T05:55:00Z,TRUE,18
24TJ,2021-02-11T18:05:00Z,FALSE,18
24TJ,2021-02-12T05:55:00Z,TRUE,18
24TJ,2021-02-12T18:05:00Z,FALSE,18
24TJ,2021-02-13T06:05:00Z,TRUE,18
24TJ,2021-02-13T18:05:00Z,FALSE,18
24TJ,2021-02-14T06:00:00Z,TRUE,18
24TJ,2021-02-14T18:00:00Z,FALSE,18
24TJ,2021-02-15T06:10:00Z,TRUE,18
24TJ,2021-02-15T18:05:00Z,FALSE,18
24TJ,2021-02-16T05:55:00Z,TRUE,18
24TJ,2021-02-16T18:05:00Z,FALSE,18
24TJ,2021-02-17T06:00:00Z,TRUE,18
24TJ,2021-02-17T18:00:00Z,FALSE,18
24TJ,2021-02-18T06:00:00Z,TRUE,18
24TJ,2021-02-18T17:55:00Z,FALSE,18
24TJ,2021-02-19T06:00:00Z,TRUE,18
24TJ,2021-02-19T18:00:00Z,FALSE,18
24TJ,2021-02-20T05:45:00Z,TRUE,18
24TJ,2021-02-20T17:55:00Z,FALSE,18
24TJ,2021-02-21T05:55:00Z,TRUE,18
24TJ,2021-02-21T18:00:00Z,FALSE,18
24TJ,2021-02-22T05:50:00Z,TRUE,18
24TJ,2021-02-22T18:05:00Z,FALSE,18
24TJ,2021-02-23T05:50:00Z,TRUE,18
24TJ,2021-02-23T18:05:00Z,FALSE,18
24TJ,2021-02-24T05:50:00Z,TRUE,18
24TJ,2021-02-24T18:05:00Z,FALSE,18
24TJ,2021-02-25T05:55:00Z,TRUE,18
24TJ,2021-02-25T18:00:00Z,FALSE,18
24TJ,2021-02-26T05:50:00Z,TRUE,18
24TJ,2021-02-26T18:05:00Z,FALSE,18
24TJ,2021-02-27T05:50:00Z,TRUE,18
24TJ,2021-02-27T18:00:00Z,FALSE,18
24TJ,2021-02-28T05:50:00Z,TRUE,18
24TJ,2021-02-28T18:05:00Z,FALSE,18
24TJ,2021-03-01T05:50:00Z,TRUE,18
24TJ,2021-03-01T18:05:00Z,FALSE,18
24TJ,2021-03-02T05:45:00Z,TRUE,18
24TJ,2021-03-02T18:05:00Z,FALSE,18
24TJ,2021-03-03T05:45:00Z,TRUE,18
24TJ,2021-03-03T18:05:00Z,FALSE,18
24TJ,2021-03-04T05:45:00Z,TRUE,18
24TJ,2021-03-04T18:05:00Z,FALSE,18
24TJ,2021-03-05T05:45:00Z,TRUE,18
24TJ,2021-03-05T18:00:00Z,FALSE,18
24TJ,2021-03-06T05:45:00Z,TRUE,18
24TJ,2021-03-06T18:00:00Z,FALSE,18
24TJ,2021-03-07T05:45:00Z,TRUE,18
24TJ,2021-03-07T18:00:00Z,FALSE,18
24TJ,2021-03-08T05:45:00Z,TRUE,18
24TJ,2021-03-08T17:55:00Z,FALSE,18
24TJ,2021-03-09T05:45:00Z,TRUE,18
24TJ,2021-03-09T18:05:00Z,FALSE,18
24TJ,2021-03-10T05:35:00Z,TRUE,18
24TJ,2021-03-10T17:35:00Z,FALSE,discard
24TJ,2021-03-11T05:45:00Z,TRUE,18
24TJ,2021-03-11T17:40:00Z,FALSE,discard
24TJ,2021-03-12T06:05:00Z,TRUE,discard
24TJ,2021-03-12T18:00:00Z,FALSE,18
24TJ,2021-03-13T05:40:00Z,TRUE,18
24TJ,2021-03-13T17:50:00Z,FALSE,18
24TJ,2021-03-14T05:50:00Z,TRUE,18
24TJ,2021-03-14T17:35:00Z,FALSE,discard
24TJ,2021-03-15T06:05:00Z,TRUE,discard
24TJ,2021-03-15T17:50:00Z,FALSE,19
24TJ,2021-03-16T05:45:00Z,TRUE,19
24TJ,2021-03-16T17:55:00Z,FALSE,19
24TJ,2021-03-17T05:35:00Z,TRUE,19
24TJ,2021-03-17T17:45:00Z,FALSE,19
24TJ,2021-03-18T05:40:00Z,TRUE,19
24TJ,2021-03-18T17:55:00Z,FALSE,19
24TJ,2021-03-19T06:00:00Z,TRUE,discard
24TJ,2021-03-19T17:05:00Z,FALSE,discard
24TJ,2021-03-20T05:40:00Z,TRUE,19
24TJ,2021-03-20T17:55:00Z,FALSE,19
24TJ,2021-03-21T05:40:00Z,TRUE,19
24TJ,2021-03-21T17:45:00Z,FALSE,19
24TJ,2021-03-22T05:45:00Z,TRUE,19
24TJ,2021-03-22T17:55:00Z,FALSE,19
24TJ,2021-03-23T05:50:00Z,TRUE,19
24TJ,2021-03-23T17:55:00Z,FALSE,19
24TJ,2021-03-24T05:30:00Z,TRUE,19
24TJ,2021-03-24T17:50:00Z,FALSE,19
24TJ,2021-03-25T05:35:00Z,TRUE,19
24TJ,2021-03-25T17:50:00Z,FALSE,19
24TJ,2021-03-26T05:25:00Z,TRUE,19
24TJ,2021-03-26T17:50:00Z,FALSE,19
24TJ,2021-03-27T05:30:00Z,TRUE,19
24TJ,2021-03-27T17:50:00Z,FALSE,19
24TJ,2021-03-28T05:35:00Z,TRUE,19
24TJ,2021-03-28T17:50:00Z,FALSE,19
24TJ,2021-03-29T05:25:00Z,TRUE,19
24TJ,2021-03-29T17:50:00Z,FALSE,19
24TJ,2021-03-30T05:30:00Z,TRUE,19
24TJ,2021-03-30T18:00:00Z,FALSE,19
24TJ,2021-03-31T05:25:00Z,TRUE,19
24TJ,2021-03-31T18:05:00Z,FALSE,19
24TJ,2021-04-01T05:30:00Z,TRUE,19
24TJ,2021-04-01T18:05:00Z,FALSE,19
24TJ,2021-04-02T05:30:00Z,TRUE,19
24TJ,2021-04-02T18:05:00Z,FALSE,19
24TJ,2021-04-03T05:25:00Z,TRUE,19
24TJ,2021-04-03T18:10:00Z,FALSE,19
24TJ,2021-04-04T05:20:00Z,TRUE,19
24TJ,2021-04-04T18:00:00Z,FALSE,19
24TJ,2021-04-05T05:20:00Z,TRUE,19
24TJ,2021-04-05T18:00:00Z,FALSE,19
24TJ,2021-04-06T05:05:00Z,TRUE,discard
24TJ,2021-04-06T18:00:00Z,FALSE,20
24TJ,2021-04-07T05:00:00Z,TRUE,discard
24TJ,2021-04-07T17:55:00Z,FALSE,discard
24TJ,2021-04-08T04:45:00Z,TRUE,discard
24TJ,2021-04-08T17:55:00Z,FALSE,discard
24TJ,2021-04-09T05:20:00Z,TRUE,24
24TJ,2021-04-09T17:55:00Z,FALSE,discard
24TJ,2021-04-10T05:30:00Z,TRUE,25
24TJ,2021-04-10T18:20:00Z,FALSE,25
24TJ,2021-04-11T05:15:00Z,TRUE,25
24TJ,2021-04-11T18:20:00Z,FALSE,25
24TJ,2021-04-12T05:20:00Z,TRUE,25
24TJ,2021-04-12T18:10:00Z,FALSE,25
24TJ,2021-04-13T05:10:00Z,TRUE,25
24TJ,2021-04-13T18:20:00Z,FALSE,25
24TJ,2021-04-14T05:00:00Z,TRUE,25
24TJ,2021-04-14T18:05:00Z,FALSE,25
24TJ,2021-04-15T05:15:00Z,TRUE,25
24TJ,2021-04-15T18:10:00Z,FALSE,25
24TJ,2021-04-16T05:10:00Z,TRUE,25
24TJ,2021-04-16T18:30:00Z,FALSE,25
24TJ,2021-04-17T05:10:00Z,TRUE,25
24TJ,2021-04-17T18:30:00Z,FALSE,25
24TJ,2021-04-18T05:00:00Z,TRUE,25
24TJ,2021-04-18T18:20:00Z,FALSE,25
24TJ,2021-04-19T04:55:00Z,TRUE,25
24TJ,2021-04-19T18:15:00Z,FALSE,25
24TJ,2021-04-20T05:00:00Z,TRUE,26
24TJ,2021-04-20T18:00:00Z,FALSE,discard
24TJ,2021-04-21T04:45:00Z,TRUE,discard
24TJ,2021-04-21T18:15:00Z,FALSE,26
24TJ,2021-04-22T05:10:00Z,TRUE,26
24TJ,2021-04-22T18:00:00Z,FALSE,discard
24TJ,2021-04-23T04:40:00Z,TRUE,discard
24TJ,2021-04-23T18:30:00Z,FALSE,26
24TJ,2021-04-24T04:50:00Z,TRUE,26
24TJ,2021-04-24T18:25:00Z,FALSE,26
24TJ,2021-04-25T05:05:00Z,TRUE,26
24TJ,2021-04-25T18:35:00Z,FALSE,26
24TJ,2021-04-26T05:00:00Z,TRUE,26
24TJ,2021-04-26T18:35:00Z,FALSE,26
24TJ,2021-04-27T04:10:00Z,TRUE,discard
24TJ,2021-04-27T18:35:00Z,FALSE,27
24TJ,2021-04-28T04:30:00Z,TRUE,28
24TJ,2021-04-28T18:45:00Z,FALSE,28
24TJ,2021-04-29T04:25:00Z,TRUE,28
24TJ,2021-04-29T18:40:00Z,FALSE,28
24TJ,2021-04-30T04:25:00Z,TRUE,29
24TJ,2021-04-30T19:00:00Z,FALSE,29
24TJ,2021-05-01T04:25:00Z,TRUE,29
24TJ,2021-05-01T19:00:00Z,FALSE,29
24TJ,2021-05-02T04:00:00Z,TRUE,30
24TJ,2021-05-02T18:50:00Z,FALSE,30
24TJ,2021-05-03T04:05:00Z,TRUE,30
24TJ,2021-05-03T19:05:00Z,FALSE,30
24TJ,2021-05-04T03:55:00Z,TRUE,31
24TJ,2021-05-04T18:55:00Z,FALSE,31
24TJ,2021-05-05T03:55:00Z,TRUE,31
24TJ,2021-05-05T18:55:00Z,FALSE,31
24TJ,2021-05-06T03:45:00Z,TRUE,31
24TJ,2021-05-06T18:50:00Z,FALSE,31
24TJ,2021-05-07T04:05:00Z,TRUE,31
24TJ,2021-05-07T19:00:00Z,FALSE,31
24TJ,2021-05-08T03:50:00Z,TRUE,31
24TJ,2021-05-08T19:00:00Z,FALSE,31
24TJ,2021-05-09T03:40:00Z,TRUE,31
24TJ,2021-05-09T18:50:00Z,FALSE,31
24TJ,2021-05-10T03:50:00Z,TRUE,31
24TJ,2021-05-10T19:00:00Z,FALSE,31
24TJ,2021-05-11T03:45:00Z,TRUE,31
24TJ,2021-05-11T19:00:00Z,FALSE,31
24TJ,2021-05-12T03:40:00Z,TRUE,31
24TJ,2021-05-12T19:05:00Z,FALSE,31
24TJ,2021-05-13T03:35:00Z,TRUE,31
24TJ,2021-05-13T19:05:00Z,FALSE,31
24TJ,2021-05-14T03:40:00Z,TRUE,31
24TJ,2021-05-14T19:10:00Z,FALSE,31
24TJ,2021-05-15T03:35:00Z,TRUE,31
24TJ,2021-05-15T19:05:00Z,FALSE,31
24TJ,2021-05-16T03:35:00Z,TRUE,31
24TJ,2021-05-16T19:10:00Z,FALSE,31
24TJ,2021-05-17T03:25:00Z,TRUE,31
24TJ,2021-05-17T19:05:00Z,FALSE,31
24TJ,2021-05-18T03:35:00Z,TRUE,31
24TJ,2021-05-18T19:10:00Z,FALSE,31
24TJ,2021-05-19T03:30:00Z,TRUE,31
24TJ,2021-05-19T19:15:00Z,FALSE,31
24TJ,2021-05-20T03:30:00Z,TRUE,31
24TJ,2021-05-20T19:15:00Z,FALSE,31
24TJ,2021-05-21T03:35:00Z,TRUE,31
24TJ,2021-05-21T19:20:00Z,FALSE,31
24TJ,2021-05-22T03:15:00Z,TRUE,31
24TJ,2021-05-22T19:20:00Z,FALSE,31
24TJ,2021-05-23T03:35:00Z,TRUE,31
24TJ,2021-05-23T19:20:00Z,FALSE,31
24TJ,2021-05-24T03:35:00Z,TRUE,31
24TJ,2021-05-24T19:20:00Z,FALSE,31
24TJ,2021-05-25T03:20:00Z,TRUE,31
24TJ,2021-05-25T19:20:00Z,FALSE,31
24TJ,2021-05-26T03:20:00Z,TRUE,31
24TJ,2021-05-26T19:30:00Z,FALSE,31
24TJ,2021-05-27T03:25:00Z,TRUE,31
24TJ,2021-05-27T19:30:00Z,FALSE,31
24TJ,2021-05-28T03:20:00Z,TRUE,31
24TJ,2021-05-28T19:15:00Z,FALSE,31
24TJ,2021-05-29T03:15:00Z,TRUE,31
24TJ,2021-05-29T19:20:00Z,FALSE,31
24TJ,2021-05-30T03:20:00Z,TRUE,31
24TJ,2021-05-30T19:15:00Z,FALSE,31
24TJ,2021-05-31T03:20:00Z,TRUE,31
24TJ,2021-05-31T19:35:00Z,FALSE,31
24TJ,2021-06-01T03:15:00Z,TRUE,31
24TJ,2021-06-01T19:15:00Z,FALSE,31
24TJ,2021-06-02T03:25:00Z,TRUE,31
24TJ,2021-06-02T19:25:00Z,FALSE,31
24TJ,2021-06-03T03:10:00Z,TRUE,31
24TJ,2021-06-03T19:25:00Z,FALSE,31
24TJ,2021-06-04T03:15:00Z,TRUE,31
24TJ,2021-06-04T19:20:00Z,FALSE,31
26HS,2020-07-07T03:05:00Z,TRUE,1
26HS,2020-07-07T19:45:00Z,FALSE,1
26HS,2020-07-08T03:10:00Z,TRUE,1
26HS,2020-07-08T19:40:00Z,FALSE,1
26HS,2020-07-09T03:10:00Z,TRUE,1
26HS,2020-07-09T19:50:00Z,FALSE,1
26HS,2020-07-10T03:15:00Z,TRUE,1
26HS,2020-07-10T19:45:00Z,FALSE,1
26HS,2020-07-11T03:25:00Z,TRUE,1
26HS,2020-07-11T19:45:00Z,FALSE,1
26HS,2020-07-12T03:20:00Z,TRUE,1
26HS,2020-07-12T19:30:00Z,FALSE,1
26HS,2020-07-13T03:20:00Z,TRUE,1
26HS,2020-07-13T19:30:00Z,FALSE,1
26HS,2020-07-14T03:15:00Z,TRUE,1
26HS,2020-07-14T19:30:00Z,FALSE,1
26HS,2020-07-15T03:20:00Z,TRUE,1
26HS,2020-07-15T19:35:00Z,FALSE,1
26HS,2020-07-16T03:30:00Z,TRUE,1
26HS,2020-07-16T19:30:00Z,FALSE,1
26HS,2020-07-17T03:25:00Z,TRUE,1
26HS,2020-07-17T19:35:00Z,FALSE,1
26HS,2020-07-18T03:15:00Z,TRUE,1
26HS,2020-07-18T19:35:00Z,FALSE,1
26HS,2020-07-19T03:20:00Z,TRUE,1
26HS,2020-07-19T19:30:00Z,FALSE,1
26HS,2020-07-20T03:25:00Z,TRUE,1
26HS,2020-07-20T19:30:00Z,FALSE,1
26HS,2020-07-21T03:30:00Z,TRUE,1
26HS,2020-07-21T19:35:00Z,FALSE,1
26HS,2020-07-22T03:35:00Z,TRUE,1
26HS,2020-07-22T19:25:00Z,FALSE,1
26HS,2020-07-23T03:30:00Z,TRUE,1
26HS,2020-07-23T19:25:00Z,FALSE,1
26HS,2020-07-24T03:35:00Z,TRUE,1
26HS,2020-07-24T19:15:00Z,FALSE,1
26HS,2020-07-25T03:40:00Z,TRUE,1
26HS,2020-07-25T19:25:00Z,FALSE,1
26HS,2020-07-26T03:45:00Z,TRUE,1
26HS,2020-07-26T19:30:00Z,FALSE,1
26HS,2020-07-27T03:50:00Z,TRUE,1
26HS,2020-07-27T19:20:00Z,FALSE,1
26HS,2020-07-28T03:40:00Z,TRUE,1
26HS,2020-07-28T19:20:00Z,FALSE,1
26HS,2020-07-29T03:40:00Z,TRUE,1
26HS,2020-07-29T19:20:00Z,FALSE,1
26HS,2020-07-30T03:40:00Z,TRUE,1
26HS,2020-07-30T19:20:00Z,FALSE,1
26HS,2020-07-31T03:40:00Z,TRUE,1
26HS,2020-07-31T19:15:00Z,FALSE,1
26HS,2020-08-01T03:40:00Z,TRUE,1
26HS,2020-08-01T19:15:00Z,FALSE,1
26HS,2020-08-02T04:10:00Z,TRUE,discard
26HS,2020-08-02T19:10:00Z,FALSE,1
26HS,2020-08-03T03:55:00Z,TRUE,1
26HS,2020-08-03T19:00:00Z,FALSE,1
26HS,2020-08-04T04:10:00Z,TRUE,discard
26HS,2020-08-04T19:10:00Z,FALSE,1
26HS,2020-08-05T03:55:00Z,TRUE,1
26HS,2020-08-05T19:15:00Z,FALSE,1
26HS,2020-08-06T03:50:00Z,TRUE,1
26HS,2020-08-06T19:10:00Z,FALSE,1
26HS,2020-08-07T03:50:00Z,TRUE,1
26HS,2020-08-07T19:05:00Z,FALSE,1
26HS,2020-08-08T03:55:00Z,TRUE,1
26HS,2020-08-08T19:10:00Z,FALSE,1
26HS,2020-08-09T03:50:00Z,TRUE,1
26HS,2020-08-09T19:05:00Z,FALSE,1
26HS,2020-08-10T04:00:00Z,TRUE,1
26HS,2020-08-10T18:55:00Z,FALSE,1
26HS,2020-08-11T04:05:00Z,TRUE,1
26HS,2020-08-11T18:50:00Z,FALSE,1
26HS,2020-08-12T03:55:00Z,TRUE,1
26HS,2020-08-12T18:45:00Z,FALSE,1
26HS,2020-08-13T04:05:00Z,TRUE,1
26HS,2020-08-13T18:50:00Z,FALSE,1
26HS,2020-08-14T04:20:00Z,TRUE,1
26HS,2020-08-14T18:55:00Z,FALSE,1
26HS,2020-08-15T04:05:00Z,TRUE,1
26HS,2020-08-15T18:45:00Z,FALSE,1
26HS,2020-08-16T04:10:00Z,TRUE,1
26HS,2020-08-16T18:45:00Z,FALSE,1
26HS,2020-08-17T04:30:00Z,TRUE,discard
26HS,2020-08-17T18:15:00Z,FALSE,discard
26HS,2020-08-18T04:10:00Z,TRUE,1
26HS,2020-08-18T18:35:00Z,FALSE,1
26HS,2020-08-19T04:10:00Z,TRUE,1
26HS,2020-08-19T18:40:00Z,FALSE,1
26HS,2020-08-20T04:05:00Z,TRUE,1
26HS,2020-08-20T18:40:00Z,FALSE,1
26HS,2020-08-21T04:10:00Z,TRUE,1
26HS,2020-08-21T18:45:00Z,FALSE,1
26HS,2020-08-22T04:10:00Z,TRUE,1
26HS,2020-08-22T18:40:00Z,FALSE,1
26HS,2020-08-23T04:15:00Z,TRUE,1
26HS,2020-08-23T18:45:00Z,FALSE,1
26HS,2020-08-24T04:15:00Z,TRUE,1
26HS,2020-08-24T18:40:00Z,FALSE,1
26HS,2020-08-25T04:15:00Z,TRUE,1
26HS,2020-08-25T18:40:00Z,FALSE,1
26HS,2020-08-26T04:15:00Z,TRUE,1
26HS,2020-08-26T18:30:00Z,FALSE,1
26HS,2020-08-27T04:15:00Z,TRUE,1
26HS,2020-08-27T18:30:00Z,FALSE,1
26HS,2020-08-28T04:20:00Z,TRUE,1
26HS,2020-08-28T18:20:00Z,FALSE,1
26HS,2020-08-29T04:30:00Z,TRUE,1
26HS,2020-08-29T18:20:00Z,FALSE,1
26HS,2020-08-30T04:40:00Z,TRUE,discard
26HS,2020-08-30T18:20:00Z,FALSE,1
26HS,2020-08-31T04:20:00Z,TRUE,1
26HS,2020-08-31T18:20:00Z,FALSE,1
26HS,2020-09-01T04:25:00Z,TRUE,1
26HS,2020-09-01T18:20:00Z,FALSE,1
26HS,2020-09-02T04:30:00Z,TRUE,1
26HS,2020-09-02T18:20:00Z,FALSE,1
26HS,2020-09-03T04:25:00Z,TRUE,1
26HS,2020-09-03T18:15:00Z,FALSE,1
26HS,2020-09-04T04:30:00Z,TRUE,1
26HS,2020-09-04T18:20:00Z,FALSE,1
26HS,2020-09-05T04:30:00Z,TRUE,1
26HS,2020-09-05T18:15:00Z,FALSE,1
26HS,2020-09-06T04:55:00Z,TRUE,discard
26HS,2020-09-06T18:05:00Z,FALSE,1
26HS,2020-09-07T04:35:00Z,TRUE,1
26HS,2020-09-07T18:05:00Z,FALSE,1
26HS,2020-09-08T04:35:00Z,TRUE,1
26HS,2020-09-08T18:10:00Z,FALSE,1
26HS,2020-09-09T04:35:00Z,TRUE,1
26HS,2020-09-09T18:05:00Z,FALSE,1
26HS,2020-09-10T04:55:00Z,TRUE,discard
26HS,2020-09-10T18:00:00Z,FALSE,1
26HS,2020-09-11T04:40:00Z,TRUE,1
26HS,2020-09-11T17:55:00Z,FALSE,1
26HS,2020-09-12T04:35:00Z,TRUE,1
26HS,2020-09-12T18:00:00Z,FALSE,1
26HS,2020-09-13T04:45:00Z,TRUE,1
26HS,2020-09-13T17:55:00Z,FALSE,1
26HS,2020-09-14T04:45:00Z,TRUE,1
26HS,2020-09-14T17:50:00Z,FALSE,1
26HS,2020-09-15T05:05:00Z,TRUE,discard
26HS,2020-09-15T17:50:00Z,FALSE,1
26HS,2020-09-16T04:45:00Z,TRUE,1
26HS,2020-09-16T17:55:00Z,FALSE,1-5
26HS,2020-09-17T04:50:00Z,TRUE,2
26HS,2020-09-17T17:55:00Z,FALSE,2
26HS,2020-09-18T04:50:00Z,TRUE,2
26HS,2020-09-18T17:55:00Z,FALSE,2
26HS,2020-09-19T05:00:00Z,TRUE,2
26HS,2020-09-19T17:55:00Z,FALSE,2
26HS,2020-09-20T05:00:00Z,TRUE,2
26HS,2020-09-20T17:45:00Z,FALSE,2
26HS,2020-09-21T05:05:00Z,TRUE,2
26HS,2020-09-21T17:40:00Z,FALSE,2
26HS,2020-09-22T05:05:00Z,TRUE,2
26HS,2020-09-22T17:45:00Z,FALSE,2
26HS,2020-09-23T05:00:00Z,TRUE,2
26HS,2020-09-23T17:40:00Z,FALSE,2
26HS,2020-09-24T04:55:00Z,TRUE,3
26HS,2020-09-24T17:30:00Z,FALSE,3
26HS,2020-09-25T05:00:00Z,TRUE,4
26HS,2020-09-25T17:35:00Z,FALSE,4
26HS,2020-09-26T05:05:00Z,TRUE,4
26HS,2020-09-26T17:30:00Z,FALSE,4
26HS,2020-09-27T04:55:00Z,TRUE,5
26HS,2020-09-27T17:40:00Z,FALSE,5
26HS,2020-09-28T04:55:00Z,TRUE,6
26HS,2020-09-28T17:20:00Z,FALSE,6
26HS,2020-09-29T04:55:00Z,TRUE,7
26HS,2020-09-29T17:30:00Z,FALSE,7
26HS,2020-09-30T05:00:00Z,TRUE,9
26HS,2020-09-30T17:25:00Z,FALSE,9
26HS,2020-10-01T05:05:00Z,TRUE,10
26HS,2020-10-01T17:30:00Z,FALSE,10
26HS,2020-10-02T04:55:00Z,TRUE,11
26HS,2020-10-02T17:25:00Z,FALSE,11
26HS,2020-10-03T05:00:00Z,TRUE,12
26HS,2020-10-03T17:15:00Z,FALSE,12
26HS,2020-10-04T05:00:00Z,TRUE,12
26HS,2020-10-04T17:20:00Z,FALSE,12
26HS,2020-10-05T05:05:00Z,TRUE,12
26HS,2020-10-05T17:15:00Z,FALSE,12
26HS,2020-10-06T05:05:00Z,TRUE,12
26HS,2020-10-06T17:15:00Z,FALSE,12
26HS,2020-10-07T05:05:00Z,TRUE,12
26HS,2020-10-07T17:15:00Z,FALSE,12
26HS,2020-10-08T05:10:00Z,TRUE,12
26HS,2020-10-08T17:20:00Z,FALSE,12
26HS,2020-10-09T05:05:00Z,TRUE,12
26HS,2020-10-09T17:15:00Z,FALSE,12
26HS,2020-10-10T05:05:00Z,TRUE,12
26HS,2020-10-10T17:15:00Z,FALSE,12
26HS,2020-10-11T05:00:00Z,TRUE,12
26HS,2020-10-11T17:00:00Z,FALSE,12
26HS,2020-10-12T05:15:00Z,TRUE,12
26HS,2020-10-12T17:05:00Z,FALSE,12
26HS,2020-10-13T05:00:00Z,TRUE,12
26HS,2020-10-13T17:10:00Z,FALSE,12
26HS,2020-10-14T05:05:00Z,TRUE,12
26HS,2020-10-14T17:10:00Z,FALSE,12
26HS,2020-10-15T05:10:00Z,TRUE,12
26HS,2020-10-15T17:05:00Z,FALSE,12
26HS,2020-10-16T05:10:00Z,TRUE,12
26HS,2020-10-16T17:05:00Z,FALSE,12
26HS,2020-10-17T05:10:00Z,TRUE,12
26HS,2020-10-17T17:05:00Z,FALSE,12
26HS,2020-10-18T05:10:00Z,TRUE,12
26HS,2020-10-18T17:05:00Z,FALSE,12
26HS,2020-10-19T05:10:00Z,TRUE,12
26HS,2020-10-19T17:00:00Z,FALSE,12
26HS,2020-10-20T05:15:00Z,TRUE,12
26HS,2020-10-20T17:00:00Z,FALSE,12
26HS,2020-10-21T05:10:00Z,TRUE,12
26HS,2020-10-21T17:00:00Z,FALSE,12
26HS,2020-10-22T05:15:00Z,TRUE,12
26HS,2020-10-22T16:55:00Z,FALSE,12
26HS,2020-10-23T05:15:00Z,TRUE,12
26HS,2020-10-23T17:00:00Z,FALSE,12
26HS,2020-10-24T05:20:00Z,TRUE,12
26HS,2020-10-24T16:55:00Z,FALSE,12
26HS,2020-10-25T05:25:00Z,TRUE,12
26HS,2020-10-25T16:50:00Z,FALSE,12
26HS,2020-10-26T05:20:00Z,TRUE,12
26HS,2020-10-26T16:50:00Z,FALSE,12
26HS,2020-10-27T05:20:00Z,TRUE,12
26HS,2020-10-27T16:50:00Z,FALSE,12-3333333333333
26HS,2020-10-28T05:20:00Z,TRUE,12-6666666666667
26HS,2020-10-28T17:10:00Z,FALSE,13
26HS,2020-10-29T05:20:00Z,TRUE,13-5
26HS,2020-10-29T17:20:00Z,FALSE,14
26HS,2020-10-30T05:15:00Z,TRUE,14-5
26HS,2020-10-30T17:30:00Z,FALSE,15
26HS,2020-10-31T05:20:00Z,TRUE,16
26HS,2020-10-31T17:40:00Z,FALSE,16
26HS,2020-11-01T05:25:00Z,TRUE,16
26HS,2020-11-01T17:35:00Z,FALSE,16
26HS,2020-11-02T05:25:00Z,TRUE,16
26HS,2020-11-02T17:35:00Z,FALSE,16
26HS,2020-11-03T05:35:00Z,TRUE,17
