"","sta_id_s","sta_id_t","flight_duration","as_m","as_s","gs_m","gs_s","ws_m","ws_s","dist_m","dist_s","ws_m_support","ws_m_drift","start_flight","end_flight","sunrise","sunset","as_sp","gs_sp","ws_sp","dist_sp","ws_sp_support","ws_sp_drift","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff","gdl_id"
"1",1,2,3,37.0888510521196,15.4845311736,36.4402670856293,15.3862087686137,7.11851465425772,0.757299528183163,109.320801256888,46.158626305841,0.0409360856433468,7.11839694873601,2016-09-12 18:00:00,2016-09-12 21:00:00,2016-09-13 04:35:12,2016-09-12 18:13:03,32.8244901375926,31.6374005055013,7.11472658928005,94.9122015165039,-0.409368456215448,7.10293966659328,2038.85794849145,4249.69787090181,3540.30498432738,4064.52228509279,3238.56509588395,2210.83992241036,"16IQ"
"2",2,3,4,37.5805885904114,13.1425566165154,31.270404668713,12.9534963393116,11.4609330780547,0.930269870631357,125.081618674852,51.8139853572464,-4.84658652243662,10.3857395548022,2016-09-13 18:00:00,2016-09-13 22:00:00,2016-09-14 04:40:20,2016-09-13 18:14:25,31.0517184313157,25.4390884805103,10.7578677335356,101.756353922041,-3.95710476813025,10.0036513347021,2099.89492042472,3885.54874111906,3176.53802624192,3022.01776048217,2866.80317561683,972.34016777969,"16IQ"
"3",3,4,0.5,32.8501133713463,18.9489351641661,31.9280319635772,24.6708239607755,10.7574294843739,2.57197415698454,15.9640159817886,12.3354119803877,0.876840228236593,10.7216342189716,2016-09-14 03:30:00,2016-09-14 04:00:00,2016-09-14 04:41:20,2016-09-13 18:16:34,32.4331244641457,39.165394477987,10.3557875318981,19.5826972389935,7.52274942419613,7.11692184210092,2579.22290229588,2881.61713674797,2730.42001952193,2730.42001952193,302.394234452091,0,"16IQ"
"4",4,5,2.5,34.3353993407103,16.5929902928542,39.0488281739787,15.5595964184999,15.4247817316122,5.68132206024165,97.6220704349467,38.8989910462499,7.47545128296301,13.4922762936401,2016-09-14 18:30:00,2016-09-14 21:00:00,2016-09-15 04:46:51,2016-09-14 18:15:36,28.7200969923854,33.3096837820571,14.3222654121263,83.2742094551427,7.35249172806394,12.290978477084,914.86576952118,2508.76624903416,1724.13036920676,1815.29727352029,2732.24308748545,1138.34260797247,"16IQ"
"5",5,6,1,36.0996150542124,16.3773505285436,39.1368965816146,19.2253185249471,15.149421083281,11.4244918849335,39.1368965816146,19.2253185249471,5.8515041577339,13.9737202723749,2016-09-15 01:30:00,2016-09-15 02:30:00,2016-09-15 04:47:51,2016-09-14 18:19:20,22.3518626272322,19.6687938970041,16.5351381488412,19.6687938970041,4.08429934491058,16.0227741812218,518.292708012199,1412.81029129826,952.253592769007,925.657778996565,1381.67009558775,487.152512301691,"16IQ"
"6",6,7,2.5,42.3288332126614,18.5821418392903,38.8281827020784,17.1082837522019,6.20700502055096,3.34879094611553,97.0704567551959,42.7707093805048,-3.16233494313195,5.34102509192678,2016-09-15 19:00:00,2016-09-15 21:30:00,2016-09-16 04:49:34,2016-09-15 18:18:23,26.1903520870635,22.2258669565805,4.38870224726466,55.5646673914512,-3.88476799116408,2.04188272679235,315.833117769797,899.073335047181,538.377371279246,506.713735446616,2073.16796582563,1205.53609445396,"16IQ"
"7",7,8,0.5,30.8671566153371,23.2898032176725,29.9677798976649,25.062446120893,3.85736104824934,2.93425934403039,14.9838899488324,12.5312230604465,-0.664618657110066,3.79967318294251,2016-09-16 07:30:00,2016-09-16 08:00:00,2016-09-16 04:49:34,2016-09-15 18:17:54,3.19677822869229,0,3.19677822869229,0,NA,NA,233.268547516824,457.704613254281,345.486580385552,345.486580385552,224.436065737456,0,"16IQ"
"8",8,9,13.5,37.8752138396528,6.73726010405152,65.5679710646881,5.20943928594833,33.6257734281293,2.7703385770258,885.16760937329,70.3274303603024,30.4670068320288,14.2286377892264,2016-09-17 18:00:00,2016-09-18 07:30:00,2016-09-18 05:00:23,2016-09-17 18:14:04,36.0985230289972,63.9221148499059,35.8925990379149,862.948550473729,31.8450983455849,16.5580305911227,70.4824877175306,1476.0783266959,743.451226285804,759.061219345626,8829.43524276245,4327.27660887546,"16IQ"
"9",9,10,2,33.9326717801938,15.74666577949,35.3150983585965,16.2885154818285,7.0340179607686,3.50319063034341,70.630196717193,32.577030963657,2.0558822338952,6.72686828418465,2016-09-18 19:00:00,2016-09-18 21:00:00,2016-09-19 05:00:29,2016-09-18 18:09:58,26.0385008303761,29.9109428440818,4.83523921764437,59.8218856881636,4.01258689623305,2.69790375885149,-93.8483606650921,1189.02466626748,353.482687850488,317.521224396192,2478.82359764653,1195.95057071396,"16IQ"
"10",10,11,2.5,32.8237653610856,15.8052315235574,34.2442764362443,17.7830135281116,6.66508966262778,3.95583706548523,85.6106910906109,44.457533820279,2.03967393840636,6.34532508512003,2016-09-19 20:30:00,2016-09-19 23:00:00,2016-09-20 05:03:32,2016-09-19 18:07:10,22.5877144381472,28.5769676462899,6.69622275760386,71.4424191157246,6.14616707911754,2.6578241956577,813.647829798854,1497.18297100887,1171.82461250941,1186.90803074948,1110.84988496461,213.657371877293,"16IQ"
"11",11,12,1,34.6442791926633,14.7516126051491,34.7187863296241,15.039239098373,6.53593833916544,1.87871855393857,34.7187863296241,15.039239098373,0.689634322778758,6.49945339811112,2016-09-22 01:30:00,2016-09-22 02:30:00,2016-09-22 05:05:12,2016-09-21 18:05:56,27.6286115853867,27.7385934101465,6.0753306111632,27.7385934101465,0.775075859766959,6.02568663693551,489.270373383894,668.021207803225,602.091536397921,648.983028006643,178.750834419331,0,"16IQ"
"12",12,13,1.5,31.4795233285577,14.6241068268709,30.8221259434622,16.0882854299237,6.56925362658641,2.02334941856656,46.2331889151933,24.1324281448855,0.0356586676709256,6.56915684618952,2016-09-23 19:30:00,2016-09-23 21:00:00,2016-09-24 05:06:54,2016-09-23 18:02:53,32.851941370637,36.9824866825345,6.2137408632367,55.4737300238017,4.4218882268129,4.36548737542912,368.634007351978,1133.91444925273,650.326486907907,549.37874551346,1381.41821918522,765.280441900753,"16IQ"
"13",13,14,1,35.6803445871967,17.0956155211861,32.9950984670532,17.1439201420732,5.66865879285273,2.27421012447318,32.9950984670532,17.1439201420732,-2.30756660194276,5.17772429619277,2016-09-24 03:00:00,2016-09-24 04:00:00,2016-09-24 05:07:54,2016-09-23 18:02:44,22.8671402866264,22.787275665401,3.57265275324175,22.787275665401,0.200060665255659,3.56704687738518,603.099920451757,1475.36795613107,1114.61417413586,1265.37464582474,872.268035679316,872.268035679316,"16IQ"
