"","sta_id_s","sta_id_t","flight_duration","as_m","as_s","gs_m","gs_s","ws_m","ws_s","dist_m","dist_s","ws_m_support","ws_m_drift","start_flight","end_flight","sunrise","sunset","as_sp","gs_sp","ws_sp","dist_sp","ws_sp_support","ws_sp_drift","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff","gdl_id"
"11",11,12,12.5,39.7179679883129,12.1888396321016,64.31376971816,12.823143770137,25.6515473571728,2.66450729533513,803.922121477,160.289297126712,25.0082205580063,5.70883406129376,2020-10-06 18:00:00,2020-10-07 06:30:00,2020-10-07 05:39:40,2020-10-06 18:03:37,35.6755379265198,61.9292629624071,26.381519138793,774.115787030088,26.3080327531825,1.9677308576072,324.847614332533,3234.64103620166,1821.70964966137,2351.55336773582,9438.54245506178,4737.18302231637,"26IM"
"12",12,13,11,42.9123498915937,19.9906822740124,54.793209970816,19.8080025221459,20.5804113481281,9.37877120200064,602.725309678976,217.888027743605,14.4578079819507,14.6466760602945,2020-10-07 18:30:00,2020-10-08 05:30:00,2020-10-08 05:35:20,2020-10-07 18:12:22,35.2365359144168,53.3155372180248,26.3028489709713,586.470909398273,21.5019207272772,15.1494973193045,540.328828774203,3611.0372690566,2257.17089484419,2564.89125363769,10764.9169636159,5957.29857167173,"26IM"
"13",13,14,10,53.4856849725171,21.4676188225006,49.306471518176,20.874522016234,7.17956189071621,2.37112810820616,493.06471518176,208.74522016234,-3.83361699614473,6.07037804996483,2020-10-08 19:30:00,2020-10-09 05:30:00,2020-10-09 05:22:31,2020-10-08 18:10:14,51.675620717165,44.2364768146434,7.50559891083258,442.364768146434,-7.42791840402599,1.0770530132836,282.919059990194,2449.1110831505,1287.28202109458,1327.41745481412,9772.02856326063,4635.00387079866,"26IM"
"14",14,15,2.5,31.4852966730994,15.2952739153653,32.5734637236113,17.2842530375125,4.47253696026883,1.21608827892326,81.4336593090281,43.2106325937813,1.37704451670393,4.25527146724934,2020-10-10 02:00:00,2020-10-10 04:30:00,2020-10-10 05:19:44,2020-10-09 17:58:33,29.7127549435978,34.1447426160085,4.52745963886699,85.3618565400211,4.44451340825804,0.862665256854649,306.722076553751,432.426271770348,377.161999781265,389.880587622438,238.780148333159,125.704195216597,"26IM"
"15",15,16,1.5,26.8454826525455,14.1302770964273,27.0881261947109,16.4063625869145,7.77534954732265,0.973790406497245,40.6321892920664,24.6095438803718,1.35747120245389,7.65593446403239,2020-10-10 22:30:00,2020-10-11 00:00:00,2020-10-11 05:17:51,2020-10-10 17:54:48,29.3744401737224,35.8708966249052,7.12628892848161,53.8063449373579,6.61605267371119,2.64798808737473,263.765490095917,425.74582612234,316.907345300947,289.059032492765,321.977078420086,159.996742393663,"26IM"
"16",16,17,10.5,30.8206183385371,8.85279451766418,31.6753078573711,14.247367561581,33.5283555667027,1.33823567482537,332.590732502397,149.5973593966,18.5880630647554,27.9040236974512,2021-04-01 18:30:00,2021-04-02 05:00:00,2021-04-02 05:32:59,2021-04-01 18:22:18,31.4173913829495,34.4742138338538,33.8256832541939,361.979245255465,19.5159749291298,27.6279490765896,208.015613463807,3274.79849107878,1584.32143880272,1563.20386850487,9771.33084044809,4896.10052144619,"26IM"
"17",17,18,13,43.1063104605131,14.9822660672497,47.7914077165921,13.0537443992809,23.4738682206578,3.80615796103334,621.288300315697,169.698677190651,10.2203218730158,21.1321440003792,2021-04-02 18:30:00,2021-04-03 07:30:00,2021-04-03 05:45:04,2021-04-02 18:35:13,38.3813906369659,44.1536997456461,24.9087259051841,573.998096693399,12.4209600389042,21.5908401395484,222.119740330276,4566.79932822941,1755.20969340806,1639.56683098115,18690.5891792096,9365.38844774499,"26IM"
"18",18,19,21,47.5209354131343,17.2263276520169,84.8245049794542,10.6757087101973,45.3517751080451,10.8046635694215,1781.31460456854,224.189882914143,41.2247666497722,18.9024368831782,2021-04-03 19:00:00,2021-04-04 16:00:00,2021-04-04 04:52:48,2021-04-03 18:52:37,36.4097635608269,82.5878969820411,51.282471120412,1734.34583662286,49.18990546123,14.4998291345501,158.821632111787,3769.91949604555,2346.40991823843,2499.01949400522,18296.7144481093,8897.65052430097,"26IM"
"19",19,20,3,35.1439010104365,15.9742031727711,29.3829965044939,15.7733310904174,9.4405767584699,4.05895414674742,88.1489895134816,47.3199932712523,-4.809053512845,8.12388415988037,2021-04-05 00:30:00,2021-04-05 03:30:00,2021-04-05 04:50:46,2021-04-04 18:20:34,29.1291742919954,27.7261159187358,8.44764331585024,83.1783477562074,-0.151637059930896,8.44628224687553,138.829670002761,2538.6465391362,1848.11235212424,2339.52022255421,4265.46460867634,1759.28666366071,"26IM"
"20",20,21,5,39.8757162819014,9.17991784561287,44.1637880503554,10.5243024401659,11.9233042752377,3.20768967211769,220.818940251777,52.6215122008294,5.68941923900337,10.4783440276963,2021-04-06 19:30:00,2021-04-07 00:30:00,2021-04-07 04:43:30,2021-04-06 18:22:49,29.9635167411588,36.0393090880102,13.3246284390764,180.196545440051,8.02686291335361,10.6355627406203,256.791215558983,1372.42985733663,756.196852912115,653.232216292982,2973.42070685696,1623.7821318048,"26IM"
"21",21,22,1,30.9638898298038,15.5204329672566,35.360374028699,16.9324495273268,21.6528240544362,4.0136778129816,35.360374028699,16.9324495273268,10.7526912324577,18.7942656358741,2021-04-07 05:30:00,2021-04-07 06:30:00,2021-04-07 04:41:13,2021-04-06 18:21:24,27.9908207573534,53.4098132940233,25.4667121124347,53.4098132940233,25.4417247284581,1.12786021252263,1133.60835438052,1271.57051776491,1209.77787703998,1224.15475897452,185.377922174777,137.962163384385,"26IM"
"22",22,23,1.5,30.5007578693405,13.7628450016376,37.1946119068872,19.7058732902033,32.1809602453074,1.9028051669482,55.7919178603308,29.558809935305,20.0130751510034,25.2010123866155,2021-04-21 18:30:00,2021-04-21 20:00:00,2021-04-22 04:20:14,2021-04-21 18:32:34,27.9523748521924,36.9824866825345,32.4862455357928,55.4737300238017,22.1959819042334,23.7211832824326,1235.17483838246,2586.31489360711,1848.62670748046,1786.50854896613,2605.71300479627,1254.57294957162,"26IM"
"23",23,24,9.5,86.4533696064594,4.96068583238775,95.7212167131583,4.35116667887323,9.75518069641795,1.97736381113338,909.351558775004,41.3360834492957,9.31627190082996,2.89320381058294,2021-04-24 19:00:00,2021-04-25 04:30:00,2021-04-25 04:06:12,2021-04-24 18:36:09,77.1182239426067,88.6948344219634,11.588935711204,842.600927008653,11.5782200473182,0.498248386147633,163.578987558708,3319.08147839984,1397.71461346493,1173.43554251526,6247.93910726269,2198.82587435534,"26IM"
"24",24,25,3,31.8350847829751,20.0428770986299,32.3468784915993,20.3813413878672,4.39492676483784,2.16574920862363,97.0406354747979,61.1440241636015,0.80631128430077,4.32032908250022,2021-04-25 09:00:00,2021-04-25 12:00:00,2021-04-25 04:00:39,2021-04-24 18:58:16,40.5143685334628,42.1743507033105,1.9699649364533,126.523052109932,1.6733222809328,1.03959337963903,-49.3587142878382,568.977995590239,287.183623982213,284.748800148355,831.745179701017,213.40846982294,"26IM"
"25",25,26,6,38.7011919326326,11.5771968880206,39.633519548959,11.3694648848377,2.60684738014586,1.98354429204306,237.801117293754,68.2167893090264,1.00709284720482,2.40445778929101,2021-04-30 19:00:00,2021-05-01 01:00:00,2021-05-01 03:43:28,2021-04-30 19:05:43,31.0829989031749,29.4855130428157,1.97427657264816,176.913078256894,-1.57466436647328,1.19088207571811,286.626717160024,1203.97953576561,645.326295241507,644.87591740098,3275.31267942247,1725.08865125927,"26IM"
"26",26,27,5,38.0050549914578,12.9232286954389,30.2909996659163,12.2712998944202,10.2267649071828,2.4928186287321,151.454998329581,61.3564994721012,-6.96993873317976,7.48376072055393,2021-05-02 19:30:00,2021-05-03 00:30:00,2021-05-03 03:33:52,2021-05-02 19:10:04,28.4360712151996,25.0718062139815,7.80498878131231,125.359031069907,-2.37511466927412,7.43482886045199,154.292650890297,2419.75588235656,1580.89313799475,1740.04166817984,6642.20291337497,4246.24424715359,"26IM"
