"","sta_id_s","sta_id_t","flight_duration","as_m","as_s","gs_m","gs_s","ws_m","ws_s","dist_m","dist_s","ws_m_support","ws_m_drift","start_flight","end_flight","sunrise","sunset","as_sp","gs_sp","ws_sp","dist_sp","ws_sp_support","ws_sp_drift","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff","gdl_id"
"11",11,12,12,46.5107127394889,16.5315200990696,63.8388478823117,20.2708589309385,23.5849019704336,5.06016495982561,766.066174587741,243.250307171263,19.3330533228857,13.5085398977617,2020-10-06 17:30:00,2020-10-07 05:30:00,2020-10-07 05:18:20,2020-10-06 17:39:23,37.0928760212193,57.6374502508289,24.8657809886395,691.649403009947,22.2468314690008,11.1079050124162,321.002527969516,1690.90100498114,767.904762891523,580.574897784591,4047.97618828266,2000.17515800446,"24TJ"
"12",12,13,11.5,46.4448831126829,19.1917186064005,54.4770058493719,21.8155535930511,21.680682671732,3.16004942264151,626.485567267777,250.878866320088,11.754216114732,18.2178594966729,2020-10-07 17:30:00,2020-10-08 05:00:00,2020-10-08 05:21:42,2020-10-07 17:47:37,33.2518948592696,39.4957683698762,22.1740000837066,454.201336253576,11.9748713108804,18.6624954601488,371.464143894734,3112.55769703759,1698.03366845623,1366.81636390541,7984.88730293989,4124.6378543144,"24TJ"
"13",13,14,12,62.9240361872354,23.3653468216743,57.8846632760953,25.466868135842,14.7105007768602,3.45620103467687,694.615959313144,305.602417630104,-3.38950969212612,14.3146797782203,2020-10-08 18:00:00,2020-10-09 06:00:00,2020-10-09 05:16:58,2020-10-08 17:51:45,62.5402344747186,58.0314131300543,12.3147635235658,696.376957560652,-3.37733131504069,11.8425940498605,342.623099136557,2813.52745191899,1612.47248504844,1557.77996608529,11203.5737090665,5620.31680451412,"24TJ"
"14",14,15,6.5,38.1566533867741,17.1822647022693,35.3135807726362,15.906911674921,6.59196508237333,3.36699195098607,229.538275022135,103.394925886986,-2.34226044805228,6.16180327832033,2020-10-09 19:00:00,2020-10-10 01:30:00,2020-10-10 05:18:31,2020-10-09 17:50:02,36.0452253785166,30.8942613533941,5.98997766325352,200.812698797062,-4.99968346995318,3.29893886068732,374.798492678502,3278.16491414982,1624.16634988027,1245.65921993596,9972.91088432895,5087.52047819574,"24TJ"
"15",15,16,2.5,43.9310065856359,18.7238835843579,54.3958939832749,21.812719473873,16.9632196310312,10.8980397523047,135.989734958187,54.5317986846826,12.1032183354497,11.8854081198349,2020-10-10 20:00:00,2020-10-10 22:30:00,2020-10-11 05:18:11,2020-10-10 17:51:59,31.2491015583565,55.3306572213126,26.010868705812,138.326643053281,24.9548867648837,7.33613777016355,362.658439519694,942.136387181174,723.396900537108,833.88301740887,1203.06735368133,537.989047158939,"24TJ"
"16",16,17,1.5,71.9861315038761,17.2400366129488,62.1537279961804,18.0588698648659,11.8459676009952,3.63038239746554,93.2305919942705,27.0883047972988,-9.48125168564926,7.10160649974357,2020-10-18 19:00:00,2020-10-18 20:30:00,2020-10-19 05:17:26,2020-10-18 17:47:29,50.7337655445225,40.2403444863211,13.2814675156675,60.3605167294816,-9.6698011971991,9.10452218276045,368.253773655632,1517.98269107673,942.813575309782,942.508918253381,1946.52733461347,796.798417192367,"24TJ"
"17",17,18,1.5,73.8219559507067,17.4113319703318,72.2817339186235,17.8408985737026,6.31652610421505,1.503065860828,108.422600877935,26.7613478605539,-1.28063903591878,6.18534281062183,2020-10-18 23:30:00,2020-10-19 01:00:00,2020-10-19 05:13:56,2020-10-18 17:45:39,76.8217852569072,77.1525009988141,5.12732947415032,115.728751498221,0.500380589420741,5.10285476985399,253.683268803001,2209.68229786906,1467.19752520842,1702.71226708081,2670.89280332853,714.893774262463,"24TJ"
"18",18,19,1.5,46.1756364335546,18.0982619752733,54.2634767932926,17.9119054955217,9.60914147581083,0.45172631506939,81.3952151899389,26.8678582432826,8.33591180492105,4.77997638934816,2021-03-15 00:00:00,2021-03-15 01:30:00,2021-03-15 05:28:42,2021-03-14 18:15:01,31.8383546646938,41.0285178386276,9.2322838495473,61.5427767579413,9.19961959541764,0.775928075416607,244.517854417187,1053.17746561688,454.564712873242,260.281765729452,1621.29155300274,812.631941803051,"24TJ"
"19",19,20,10,36.2176416473335,12.935731083295,39.5960901503383,13.8119907166372,6.31568298593795,1.10979889056328,395.960901503383,138.119907166372,3.73800341339245,5.09069563619084,2021-04-05 19:00:00,2021-04-06 05:00:00,2021-04-06 05:00:39,2021-04-05 18:16:25,48.8325020968901,54.0901768117796,6.44736298648961,540.901768117796,5.38639814391821,3.54333240252036,923.90531820053,2692.88381826359,2026.4852228756,2002.65509357006,5313.09331863998,3181.8063904359,"24TJ"
"20",20,21,11,59.3736936479131,17.48661027964,70.1718251371713,19.3134156734869,14.0207678107177,3.38898828827823,771.890076508885,212.447572408356,11.3680346247859,8.20668744206378,2021-04-06 18:30:00,2021-04-07 05:30:00,2021-04-07 04:44:22,2021-04-06 18:09:18,49.7595933132932,65.7172884559043,19.7684085939985,722.890173014947,16.993510430137,10.100028792043,877.015801344194,3611.44297697831,2398.67628929353,2603.12870936697,9509.93624285994,4744.20170289906,"24TJ"
"21",21,22,10,64.6620643874874,11.6321019873456,72.4272724936407,15.8389816653809,33.4131665108294,3.0504128007925,724.272724936407,158.389816653809,15.0562547173679,29.8286588730729,2021-04-07 18:30:00,2021-04-08 04:30:00,2021-04-08 04:32:09,2021-04-07 18:03:08,51.0252831424251,65.4208843028602,29.7966486525179,654.208843028602,19.5973570324627,22.4451301681185,1813.75866156534,4306.06211831911,3312.83112620597,3511.58491214486,6399.06983328223,3397.79895593829,"24TJ"
"22",22,23,3,38.6251354080383,15.2051744227477,37.9709100354398,17.5501058643169,27.6571989790104,7.65126347631149,113.912730106319,52.6503175929507,9.41259477752285,26.0062245418039,2021-04-08 07:00:00,2021-04-08 10:00:00,2021-04-08 04:37:09,2021-04-07 18:02:16,30.617941988055,40.1519366937866,26.4418825307463,120.45581008136,17.108674121071,20.1610124147768,364.361207344323,2681.5796171604,1797.19696241706,2119.10966354692,4597.29044929945,1987.32893306757,"24TJ"
"23",23,24,10,52.9249811435455,8.89662812146856,65.639036761768,7.34087869638313,24.380915826082,5.52385061791385,656.39036761768,73.4087869638312,16.010735974959,18.3870984676389,2021-04-08 19:00:00,2021-04-09 05:00:00,2021-04-09 04:52:53,2021-04-08 18:07:55,48.6025839963969,64.7129386783869,26.2789613311303,647.129386783869,19.4407572990441,17.6816504965658,447.092598940383,2513.92877715399,1445.31389640891,1342.31348965813,4903.4786854838,2036.78705793661,"24TJ"
"24",24,25,2.5,33.48073490464,15.7190809588723,53.8756787370083,17.168186078119,31.651796181711,3.10103353773332,134.689196842521,42.9204651952975,25.8322996238663,18.2901202202547,2021-04-09 21:00:00,2021-04-09 23:30:00,2021-04-10 04:52:02,2021-04-09 18:33:43,31.7626046216448,58.427713726588,31.5180935874383,146.06928431647,29.0814468477591,12.1515296414683,637.331852051507,2058.22803230997,1297.01062294153,1289.80831690206,3295.66100386576,2033.42770780457,"24TJ"
"25",25,26,1.5,29.601397016414,14.0366309658164,28.8338889692457,18.1230659822757,18.5743249000181,1.84973596446261,43.2508334538686,27.1845989734136,5.20491692221966,17.8301538222256,2021-04-19 20:30:00,2021-04-19 22:00:00,2021-04-20 04:39:03,2021-04-19 18:45:50,31.6227523256567,18.4900958540646,16.40257684517,27.7351437810969,-10.5210458579125,12.583803924784,1462.68739450018,2515.17372970004,1891.15197974137,1793.37339738263,1995.52078757024,1052.48633519986,"24TJ"
"26",26,27,19.5,42.573028247314,2.09863917016158,47.6005496316775,3.57475969044824,25.9482924383716,2.85055021207158,928.210717817711,69.7078139637407,11.8345636791625,23.0923576750209,2021-04-26 19:30:00,2021-04-27 15:00:00,2021-04-27 04:04:02,2021-04-26 18:51:31,42.721256813446,47.796944475454,24.0383244165919,932.040417271353,10.850935866405,21.4499005028109,82.8755231503584,4171.89048327997,1463.45445887353,354.602810945133,9425.1827798131,3937.41824512287,"24TJ"
"27",27,28,1,41.8352020079796,20.7937791192909,43.0571721548058,22.0703638572009,10.4929489091714,6.71431072322537,43.0571721548058,22.0703638572009,2.48318587855447,10.1948891461863,2021-04-27 22:30:00,2021-04-27 23:30:00,2021-04-28 04:04:28,2021-04-27 19:03:04,30.6256560416691,40.6876791633845,17.1963030090481,40.6876791633845,12.4517948152072,11.8602547636624,49.6274240989487,600.480551624295,390.288824688126,520.758498341134,550.853127525347,0,"24TJ"
"28",28,29,1.5,56.481398855097,15.8400729772345,59.5873415039407,15.6010335975025,4.28249751389236,1.38620987412659,89.3810122559111,23.4015503962537,3.17888519837847,2.86957729500784,2021-04-29 20:30:00,2021-04-29 22:00:00,2021-04-30 04:02:00,2021-04-29 19:07:35,41.804646854688,45.8391741742794,4.04471640844358,68.7587612614191,4.03542524296895,0.273996228334919,236.826947311209,750.839378162485,441.592526467571,389.351890198295,1284.40022478785,514.012430851276,"24TJ"
"29",29,30,1,34.9956610920863,16.5409559523549,29.80588437062,16.8064359554201,20.3365539442187,5.97333119500007,29.80588437062,16.8064359554201,1.29621844478615,20.295202489,2021-05-01 20:00:00,2021-05-01 21:00:00,2021-05-02 03:58:57,2021-05-01 19:13:33,24.0267068301716,0,24.0267068301716,0,NA,NA,-4.65014966363702,561.079550911441,210.908116832358,76.2949492492692,1050.51430223725,565.729700575078,"24TJ"
"30",30,31,5.5,67.9971784854911,9.30835697303622,73.2329224714839,10.54180861483,5.78857427834625,1.99480782362692,402.781073593162,57.9799473815652,5.27735489597284,2.37846956631431,2021-05-03 20:00:00,2021-05-04 01:30:00,2021-05-04 03:36:47,2021-05-03 19:16:08,59.0833286152679,62.6997832122981,5.33628754635856,344.848807667639,3.73923987742665,3.80710518852365,1012.13574630292,2374.1139010069,1776.14564984415,1806.17945893708,5153.22260058101,3175.8458784127,"24TJ"
