"","sta_id_s","sta_id_t","flight_duration","as_m","as_s","gs_m","gs_s","ws_m","ws_s","dist_m","dist_s","ws_m_support","ws_m_drift","start_flight","end_flight","sunrise","sunset","as_sp","gs_sp","ws_sp","dist_sp","ws_sp_support","ws_sp_drift","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff","gdl_id"
"11",11,12,2,30.139846460898,12.8389138207509,34.9725417867567,19.9860210956457,30.6967235824823,5.23081070140162,69.9450835735133,39.9720421912914,17.9706293683698,24.8866494089503,2020-10-02 22:00:00,2020-10-03 00:00:00,2020-10-03 04:53:49,2020-10-02 17:29:49,29.5370185495587,0,29.5370185495587,0,NA,NA,655.078443231557,1519.1440552978,960.192141505937,860.965076959658,1654.0514597258,789.98584765956,"26HS"
"12",12,13,12.5,41.270696581547,5.67205561649615,47.9229490146456,7.4539329871951,12.2398153815649,1.49597939366474,599.03686268307,93.1741623399388,7.75361013657457,9.47072385960024,2020-10-27 17:00:00,2020-10-28 05:30:00,2020-10-28 05:19:37,2020-10-27 16:57:47,41.7692029957935,52.2234567808485,11.3892241187041,652.793209760606,10.6497885608305,4.03688365396797,202.510102812731,2142.50828981531,1292.6665085211,1287.68468353866,7851.49337226295,3702.53656917338,"26HS"
"13",13,14,12,44.3593211475392,15.4041161153149,55.1930618840318,13.7540624001246,20.6421137644761,4.0997115838188,662.316742608381,165.048748801495,13.6305317803444,15.501789059673,2020-10-28 17:30:00,2020-10-29 05:30:00,2020-10-29 05:22:39,2020-10-28 17:12:24,35.408605602945,46.1407574125265,17.5462718049962,553.689088950318,12.8202468322543,11.9796880349563,384.644426188589,1818.82993028101,1040.69613486465,830.367727125094,4449.55499804069,2264.72563271802,"26HS"
"14",14,15,12,41.401533730619,12.7760063888748,41.9691054858867,14.1086507268722,8.74941059723752,5.63427622124485,503.62926583064,169.303808722466,1.47574036190273,8.62405798816911,2020-10-29 17:30:00,2020-10-30 05:30:00,2020-10-30 05:21:50,2020-10-29 17:23:18,39.2649871321614,42.0189043973038,2.81864668703591,504.226852767646,2.75820948608749,0.580559710275767,645.366907771798,3416.92155201979,2190.27998808638,2496.05924167013,10543.4037735548,5256.02852421086,"26HS"
"15",15,16,10.5,49.9363181044196,14.2350958096269,54.490866211712,15.3231776984431,27.0807498924967,4.51685180728055,572.154095222976,160.893365833652,11.0934706444162,24.7042895830145,2020-10-30 18:00:00,2020-10-31 04:30:00,2020-10-31 05:22:08,2020-10-30 17:30:05,37.7158032943421,45.9097811387313,31.3797515812067,482.052701956678,18.1869195838764,25.5719527089321,417.998831068077,3573.47942294033,2435.00219429024,2902.83390139996,9077.41643374003,4384.91392213448,"26HS"
"16",16,17,8,29.8459323145355,12.6071956739918,32.8005372388758,13.2405696114543,14.8976250898336,2.30413389154234,262.404297911007,105.924556891635,6.2046971637687,13.5440380397856,2020-11-02 19:30:00,2020-11-03 03:30:00,2020-11-03 05:23:36,2020-11-02 17:36:59,33.4537627581657,36.008409991145,12.6522585536678,288.06727992916,4.68683557539226,11.75215804855,315.721027653507,3595.64346615415,1368.74333496842,564.590029869645,7044.45501188443,3514.51538840181,"26HS"
"17",17,18,10.5,55.8333890009458,17.3741590107498,56.8041827350443,18.7967849707623,6.15471677692023,1.60384576959722,596.443918717965,197.366242193004,1.29592910575084,6.01673552326934,2021-04-04 19:00:00,2021-04-05 05:30:00,2021-04-05 05:21:27,2021-04-04 18:23:34,40.7939457524324,40.2516176498497,8.50857437649266,422.641985323422,0.353309419077571,8.50123581455652,293.514325280928,2634.50022900689,1421.59396352977,1277.27294942814,5432.05088695758,2820.83394452079,"26HS"
"18",18,19,11,39.2560806589312,16.2273421683109,47.510579555044,19.1829776463235,19.6418703661304,4.84760250353752,522.616375105484,211.012754109559,11.5976102876073,15.852397518882,2021-04-05 18:30:00,2021-04-06 05:30:00,2021-04-06 05:12:07,2021-04-05 18:29:03,38.2134107698957,51.6947034542649,18.1790718585656,568.641737996914,14.9198675407745,10.3863471059191,492.918285951701,3724.60368332425,2020.99526092451,1857.06258906519,7873.16385893299,3927.77959592786,"26HS"
"19",19,20,13.5,46.3374489821003,15.0015484714798,69.6360907654422,16.9372046142555,28.6132242909969,3.9403537131028,940.087225333469,228.65226229245,25.2795822148467,13.4037057327331,2021-04-06 18:00:00,2021-04-07 07:30:00,2021-04-07 04:52:23,2021-04-06 18:27:55,39.664783998227,67.3016157987003,30.2635451914301,908.571813282454,28.7667281170861,9.3998681369144,137.206248511003,3513.28543482052,2308.15763472876,2692.39100943964,10733.8627718945,5194.73413102633,"26HS"
"20",20,21,10.5,34.9835650768823,9.09326910319257,38.0187355481282,8.52795055068891,13.5906227584516,3.69165774941338,399.196723255346,89.5434807822336,5.34314790188478,12.4962313303302,2021-04-07 18:30:00,2021-04-08 05:00:00,2021-04-08 04:41:07,2021-04-07 18:23:15,32.8790379047452,41.7964595705716,13.1206275220354,438.862825491001,10.0255353476735,8.46401249789619,148.761570742533,1622.81132362555,913.713381168938,868.08263576483,8148.23016649598,4347.5897230053,"26HS"
"21",21,22,10,51.5039050831866,17.6642298268146,75.5662850517303,17.0814156840266,30.2216585829377,5.65738879653463,755.662850517303,170.814156840266,26.2746795246499,14.9328451200899,2021-04-21 18:30:00,2021-04-22 04:30:00,2021-04-22 04:04:04,2021-04-21 18:33:08,44.378938069585,68.3487509788422,30.8041555474815,683.487509788422,26.7082979783152,15.3480558408861,-61.9755823499879,3240.27019761568,2059.4978027964,2125.2004939076,13359.1228024106,6100.41251222097,"26HS"
"22",22,23,9.5,53.2668814509604,17.3982870682604,49.0349669781224,17.3938844597697,11.7662334576369,2.91867660247601,465.832186292163,165.241902367812,-3.00284104725603,11.3766073776204,2021-04-22 18:30:00,2021-04-23 04:00:00,2021-04-23 03:51:01,2021-04-22 18:38:39,50.3322364516598,38.973752668448,15.447352472131,370.250650350256,-9.95233814620856,11.81404519298,21.8622721423472,2411.69093092211,1074.53350020135,948.424534525336,7983.32058285483,4385.07986522427,"26HS"
"23",23,24,4,37.5667422301317,17.9811219532186,36.513953243228,17.1384021738084,7.690773352796,4.01100981580316,146.055812972912,68.5536086952336,-0.258029381903969,7.68644362512022,2021-04-23 19:00:00,2021-04-23 23:00:00,2021-04-24 03:47:44,2021-04-23 18:43:28,29.2031400079796,28.2203650214707,11.4761654572985,112.881460085883,1.33357575576033,11.398418719583,113.874870617338,3281.79468169671,1170.73753141015,697.975352947994,5729.53980255014,2466.99453818615,"26HS"
"24",24,25,1.5,35.1847999975732,16.61240412801,34.5523730100318,17.1460718405359,3.9186103195418,2.19084228433225,51.8285595150477,25.7191077608039,-0.416008524220472,3.89646554510564,2021-04-24 03:30:00,2021-04-24 05:00:00,2021-04-24 03:46:24,2021-04-23 18:47:03,34.0069537223102,37.0463686325068,8.67600385101165,55.5695529487602,3.93066285519089,7.73452857914376,-14.2164903532649,907.711343824709,624.315169905114,801.882913074505,921.927834177974,921.927834177974,"26HS"
"25",25,26,4,38.8166370315636,15.7296479560784,37.900351539756,16.1623001072856,3.27831862547174,1.448066735161,151.601406159024,64.6492004291425,-0.785577022029557,3.18280407071722,2021-04-24 21:00:00,2021-04-25 01:00:00,2021-04-25 03:43:32,2021-04-24 18:49:47,25.7460959784724,21.3957990408882,4.49035474392095,85.5831961635527,-4.32136129749116,1.22029597344205,495.299113035422,2367.34588210684,1434.57255499037,1456.5493020942,3753.75958689037,2518.77343378747,"26HS"
"26",26,27,4.5,24.7420403665796,11.3068936567738,23.3484339563109,11.824344916457,6.48676910819896,1.96734188652485,105.067952803399,53.2095521240564,-0.534104768500251,6.46474327095435,2021-04-25 21:00:00,2021-04-26 01:30:00,2021-04-26 03:39:44,2021-04-25 18:54:21,6.10832829097922,8.5486884309095,5.8193917484425,38.4690979390928,4.07277211369962,4.15666304043417,1829.07190141194,3395.38860367454,2583.01253890881,2570.73647625612,2789.38135462046,1023.80083707202,"26HS"
"27",27,28,1,35.9697523989775,18.0732351137643,36.4478734251364,18.7915904418864,2.11252213748782,2.14928328110735,36.4478734251364,18.7915904418864,0.536206034525901,2.04333865766645,2021-05-01 18:30:00,2021-05-01 19:30:00,2021-05-02 03:30:23,2021-05-01 19:01:05,18.8044545608709,19.2345729551925,0.536991564573621,19.2345729551925,0.432805173683185,0.31786730259071,1878.54269373169,1962.81997984921,1934.72755114337,1962.81997984921,84.2772861175235,84.2772861175235,"26HS"
"28",28,29,1.5,34.8589700019438,16.0427487779749,33.4557413686358,16.4024577134537,6.31542975398989,3.20354445286976,50.1836120529537,24.6036865701806,-0.836575484563374,6.25977590942426,2021-05-08 22:30:00,2021-05-09 00:00:00,2021-05-09 03:21:15,2021-05-08 19:12:10,26.6109004885121,25.6460652927285,3.83366444248494,38.4690979390928,-0.69644946203806,3.76987283663525,1896.7737829046,2529.50725948821,2172.34908026132,2131.55763932623,1056.59596984507,632.733476583607,"26HS"
"29",29,30,1,37.8240879175833,15.8661143268201,37.1873358079933,17.1599370133219,10.1816269603659,3.31851742193648,37.1873358079933,17.1599370133219,0.751624767475655,10.1538459594858,2021-05-10 02:30:00,2021-05-10 03:30:00,2021-05-10 03:21:45,2021-05-09 19:15:35,37.767208570463,38.4690979390928,8.15556463133645,38.4690979390928,1.55998832736596,8.00497788094308,1256.28305608219,1935.94445718802,1489.069190962,1274.98005961578,698.358404639419,18.6970035335864,"26HS"
"30",30,31,1,32.7517477089475,13.8497113031617,34.3588730132277,16.4551696212829,8.53868042168745,4.88965471987452,34.3588730132277,16.4551696212829,2.63053214845961,8.12338377522748,2021-05-10 22:00:00,2021-05-10 23:00:00,2021-05-11 03:21:17,2021-05-10 19:19:00,21.9168115518233,19.2345729551925,6.65988957775646,19.2345729551925,-1.71627679999473,6.43494546470356,1149.83978195782,1347.57887549073,1249.78754633919,1251.94398156901,293.373987454626,197.739093532905,"26HS"
"31",31,32,1,41.6000197683109,15.0733139793257,39.5500554353553,15.2342234716443,3.21877172431838,0.461095609636872,39.5500554353553,15.2342234716443,-1.97211188017024,2.54386834277305,2021-05-12 20:30:00,2021-05-12 21:30:00,2021-05-13 03:18:25,2021-05-12 19:22:48,37.185216968072,33.7724339835262,3.69804221918749,33.7724339835262,-3.38275215294696,1.49415666067044,1565.99821690971,1921.24197966139,1802.8273920775,1921.24197966139,355.243762751679,355.243762751679,"26HS"
