"","series","timestamp","value","label"
"90","Rise_false","2016-08-14T00:00:00.000Z",1120,""
"91","Rise_true","2016-08-15T00:00:00.000Z",250,""
"92","Rise_false","2016-08-15T00:00:00.000Z",1125,""
"93","Rise_true","2016-08-16T00:00:00.000Z",250,""
"94","Rise_false","2016-08-16T00:00:00.000Z",1095,"label_1"
"95","Rise_true","2016-08-17T00:00:00.000Z",250,""
"96","Rise_false","2016-08-17T00:00:00.000Z",1125,""
"97","Rise_true","2016-08-18T00:00:00.000Z",250,""
"98","Rise_false","2016-08-18T00:00:00.000Z",1115,""
"99","Rise_true","2016-08-19T00:00:00.000Z",255,""
"100","Rise_false","2016-08-19T00:00:00.000Z",1125,""
"101","Rise_true","2016-08-20T00:00:00.000Z",255,""
"102","Rise_false","2016-08-20T00:00:00.000Z",1115,""
"103","Rise_true","2016-08-21T00:00:00.000Z",265,""
"104","Rise_false","2016-08-21T00:00:00.000Z",1115,""
"105","Rise_true","2016-08-22T00:00:00.000Z",265,""
"106","Rise_false","2016-08-22T00:00:00.000Z",1130,""
"107","Rise_true","2016-08-23T00:00:00.000Z",255,""
"108","Rise_false","2016-08-23T00:00:00.000Z",1120,""
"109","Rise_true","2016-08-24T00:00:00.000Z",250,""
"110","Rise_false","2016-08-24T00:00:00.000Z",1115,""
"111","Rise_true","2016-08-25T00:00:00.000Z",265,""
"112","Rise_false","2016-08-25T00:00:00.000Z",1110,""
"113","Rise_true","2016-08-26T00:00:00.000Z",265,""
"114","Rise_false","2016-08-26T00:00:00.000Z",1105,""
"115","Rise_true","2016-08-27T00:00:00.000Z",270,""
"116","Rise_false","2016-08-27T00:00:00.000Z",1100,""
"117","Rise_true","2016-08-28T00:00:00.000Z",270,""
"118","Rise_false","2016-08-28T00:00:00.000Z",1105,""
"119","Rise_true","2016-08-29T00:00:00.000Z",275,""
"120","Rise_false","2016-08-29T00:00:00.000Z",1095,""
"121","Rise_true","2016-08-30T00:00:00.000Z",275,""
"122","Rise_false","2016-08-30T00:00:00.000Z",1100,""
"123","Rise_true","2016-08-31T00:00:00.000Z",260,""
"124","Rise_false","2016-08-31T00:00:00.000Z",1100,""
"125","Rise_true","2016-09-01T00:00:00.000Z",280,""
"126","Rise_false","2016-09-01T00:00:00.000Z",1095,""
