"","series","timestamp","value","label"
"91","Rise_true","2019-09-03T00:00:00.000Z",275,""
"92","Rise_false","2019-09-03T00:00:00.000Z",1120,""
"93","Rise_true","2019-09-04T00:00:00.000Z",270,""
"94","Rise_false","2019-09-04T00:00:00.000Z",1110,""
"95","Rise_true","2019-09-05T00:00:00.000Z",270,""
"96","Rise_false","2019-09-05T00:00:00.000Z",1095,"label_1"
"97","Rise_true","2019-09-06T00:00:00.000Z",280,""
"98","Rise_false","2019-09-06T00:00:00.000Z",1105,""
"99","Rise_true","2019-09-07T00:00:00.000Z",300,"label_1"
"100","Rise_false","2019-09-07T00:00:00.000Z",1100,""
"101","Rise_true","2019-09-08T00:00:00.000Z",275,""
"102","Rise_false","2019-09-08T00:00:00.000Z",1100,""
"103","Rise_true","2019-09-09T00:00:00.000Z",280,""
"104","Rise_false","2019-09-09T00:00:00.000Z",1095,""
"105","Rise_true","2019-09-10T00:00:00.000Z",290,""
"106","Rise_false","2019-09-10T00:00:00.000Z",1090,""
"107","Rise_true","2019-09-11T00:00:00.000Z",285,""
"108","Rise_false","2019-09-11T00:00:00.000Z",1095,""
"109","Rise_true","2019-09-12T00:00:00.000Z",280,""
"110","Rise_false","2019-09-12T00:00:00.000Z",1100,""
"111","Rise_true","2019-09-13T00:00:00.000Z",285,""
"112","Rise_false","2019-09-13T00:00:00.000Z",1100,""
"113","Rise_true","2019-09-14T00:00:00.000Z",290,""
"114","Rise_false","2019-09-14T00:00:00.000Z",1090,""
"115","Rise_true","2019-09-15T00:00:00.000Z",290,""
"116","Rise_false","2019-09-15T00:00:00.000Z",1085,""
"117","Rise_true","2019-09-16T00:00:00.000Z",295,""
"118","Rise_false","2019-09-16T00:00:00.000Z",1095,""
"119","Rise_true","2019-09-17T00:00:00.000Z",300,""
"120","Rise_false","2019-09-17T00:00:00.000Z",1075,"label_1"
"121","Rise_true","2019-09-18T00:00:00.000Z",315,"label_1"
"122","Rise_false","2019-09-18T00:00:00.000Z",1085,""
"123","Rise_true","2019-09-19T00:00:00.000Z",310,"label_1"
"124","Rise_false","2019-09-19T00:00:00.000Z",1075,"label_1"
"125","Rise_true","2019-09-20T00:00:00.000Z",320,"label_1"
"126","Rise_false","2019-09-20T00:00:00.000Z",1080,""
"127","Rise_true","2019-09-21T00:00:00.000Z",315,"label_1"
"128","Rise_false","2019-09-21T00:00:00.000Z",1075,""
"129","Rise_true","2019-09-22T00:00:00.000Z",320,"label_1"
"130","Rise_false","2019-09-22T00:00:00.000Z",1075,""
"131","Rise_true","2019-09-23T00:00:00.000Z",305,""
"132","Rise_false","2019-09-23T00:00:00.000Z",1085,""
"133","Rise_true","2019-09-24T00:00:00.000Z",305,""
"134","Rise_false","2019-09-24T00:00:00.000Z",1085,""
"135","Rise_true","2019-09-25T00:00:00.000Z",310,""
"136","Rise_false","2019-09-25T00:00:00.000Z",1080,""
"137","Rise_true","2019-09-26T00:00:00.000Z",325,"label_1"
"138","Rise_false","2019-09-26T00:00:00.000Z",1080,""
"139","Rise_true","2019-09-27T00:00:00.000Z",325,"label_1"
"140","Rise_false","2019-09-27T00:00:00.000Z",1070,""
"141","Rise_true","2019-09-28T00:00:00.000Z",330,"label_1"
"142","Rise_false","2019-09-28T00:00:00.000Z",1080,""
"143","Rise_true","2019-09-29T00:00:00.000Z",335,"label_1"
"144","Rise_false","2019-09-29T00:00:00.000Z",1080,""
"145","Rise_true","2019-09-30T00:00:00.000Z",315,""
"146","Rise_false","2019-09-30T00:00:00.000Z",1075,""
"147","Rise_true","2019-10-01T00:00:00.000Z",325,""
"148","Rise_false","2019-10-01T00:00:00.000Z",1070,""
"149","Rise_true","2019-10-02T00:00:00.000Z",320,""
"150","Rise_false","2019-10-02T00:00:00.000Z",1065,""
"151","Rise_true","2019-10-03T00:00:00.000Z",315,""
"152","Rise_false","2019-10-03T00:00:00.000Z",1075,""
"153","Rise_true","2019-10-04T00:00:00.000Z",325,""
"154","Rise_false","2019-10-04T00:00:00.000Z",1075,""
"155","Rise_true","2019-10-05T00:00:00.000Z",315,""
"156","Rise_false","2019-10-05T00:00:00.000Z",1070,""
"157","Rise_true","2019-10-06T00:00:00.000Z",325,""
"158","Rise_false","2019-10-06T00:00:00.000Z",1065,""
"159","Rise_true","2019-10-07T00:00:00.000Z",330,""
"160","Rise_false","2019-10-07T00:00:00.000Z",1060,""
"161","Rise_true","2019-10-08T00:00:00.000Z",330,""
"162","Rise_false","2019-10-08T00:00:00.000Z",1070,""
"163","Rise_true","2019-10-09T00:00:00.000Z",320,""
"164","Rise_false","2019-10-09T00:00:00.000Z",1060,""
"165","Rise_true","2019-10-10T00:00:00.000Z",325,""
"166","Rise_false","2019-10-10T00:00:00.000Z",1060,""
"167","Rise_true","2019-10-11T00:00:00.000Z",320,""
"168","Rise_false","2019-10-11T00:00:00.000Z",1060,""
"169","Rise_true","2019-10-12T00:00:00.000Z",320,""
"170","Rise_false","2019-10-12T00:00:00.000Z",1060,""
"171","Rise_true","2019-10-13T00:00:00.000Z",340,"label_1"
"172","Rise_false","2019-10-13T00:00:00.000Z",1060,""
"173","Rise_true","2019-10-14T00:00:00.000Z",325,""
"174","Rise_false","2019-10-14T00:00:00.000Z",1045,"label_1"
"175","Rise_true","2019-10-15T00:00:00.000Z",330,""
"176","Rise_false","2019-10-15T00:00:00.000Z",1055,"label_1"
"177","Rise_true","2019-10-16T00:00:00.000Z",325,""
