"","series","timestamp","value","label"
"91","Rise_true","2020-08-28T00:00:00.000Z",265,""
"92","Rise_false","2020-08-28T00:00:00.000Z",1100,""
"93","Rise_true","2020-08-29T00:00:00.000Z",275,""
"94","Rise_false","2020-08-29T00:00:00.000Z",1085,"label_1"
"95","Rise_true","2020-08-30T00:00:00.000Z",290,""
"96","Rise_false","2020-08-30T00:00:00.000Z",1110,""
"97","Rise_true","2020-08-31T00:00:00.000Z",270,""
"98","Rise_false","2020-08-31T00:00:00.000Z",1100,""
"99","Rise_true","2020-09-01T00:00:00.000Z",270,""
"100","Rise_false","2020-09-01T00:00:00.000Z",1095,""
"101","Rise_true","2020-09-02T00:00:00.000Z",295,""
"102","Rise_false","2020-09-02T00:00:00.000Z",1095,""
"103","Rise_true","2020-09-03T00:00:00.000Z",280,""
"104","Rise_false","2020-09-03T00:00:00.000Z",1100,""
"105","Rise_true","2020-09-04T00:00:00.000Z",265,""
"106","Rise_false","2020-09-04T00:00:00.000Z",1100,""
"107","Rise_true","2020-09-05T00:00:00.000Z",270,""
"108","Rise_false","2020-09-05T00:00:00.000Z",1085,""
"109","Rise_true","2020-09-06T00:00:00.000Z",270,""
"110","Rise_false","2020-09-06T00:00:00.000Z",1080,""
"111","Rise_true","2020-09-07T00:00:00.000Z",275,""
"112","Rise_false","2020-09-07T00:00:00.000Z",1085,""
"113","Rise_true","2020-09-08T00:00:00.000Z",270,""
"114","Rise_false","2020-09-08T00:00:00.000Z",1090,""
"115","Rise_true","2020-09-09T00:00:00.000Z",300,""
"116","Rise_false","2020-09-09T00:00:00.000Z",1085,""
"117","Rise_true","2020-09-10T00:00:00.000Z",275,""
"118","Rise_false","2020-09-10T00:00:00.000Z",1075,""
"119","Rise_true","2020-09-11T00:00:00.000Z",325,"label_1"
"120","Rise_false","2020-09-11T00:00:00.000Z",1085,""
"121","Rise_true","2020-09-12T00:00:00.000Z",305,""
"122","Rise_false","2020-09-12T00:00:00.000Z",1080,""
"123","Rise_true","2020-09-13T00:00:00.000Z",290,""
"124","Rise_false","2020-09-13T00:00:00.000Z",1080,""
"125","Rise_true","2020-09-14T00:00:00.000Z",315,""
"126","Rise_false","2020-09-14T00:00:00.000Z",1070,""
"127","Rise_true","2020-09-15T00:00:00.000Z",300,""
"128","Rise_false","2020-09-15T00:00:00.000Z",1075,""
"129","Rise_true","2020-09-16T00:00:00.000Z",310,""
"130","Rise_false","2020-09-16T00:00:00.000Z",1065,""
"131","Rise_true","2020-09-17T00:00:00.000Z",305,""
"132","Rise_false","2020-09-17T00:00:00.000Z",1075,""
"133","Rise_true","2020-09-18T00:00:00.000Z",315,""
"134","Rise_false","2020-09-18T00:00:00.000Z",1070,""
"135","Rise_true","2020-09-19T00:00:00.000Z",335,"label_1"
"136","Rise_false","2020-09-19T00:00:00.000Z",1055,"label_1"
"137","Rise_true","2020-09-20T00:00:00.000Z",310,""
"138","Rise_false","2020-09-20T00:00:00.000Z",1050,"label_1"
"139","Rise_true","2020-09-21T00:00:00.000Z",315,""
"140","Rise_false","2020-09-21T00:00:00.000Z",1040,"label_1"
"141","Rise_true","2020-09-22T00:00:00.000Z",330,""
"142","Rise_false","2020-09-22T00:00:00.000Z",1070,""
"143","Rise_true","2020-09-23T00:00:00.000Z",315,""
"144","Rise_false","2020-09-23T00:00:00.000Z",1065,""
"145","Rise_true","2020-09-24T00:00:00.000Z",315,""
"146","Rise_false","2020-09-24T00:00:00.000Z",1060,""
"147","Rise_true","2020-09-25T00:00:00.000Z",315,""
"148","Rise_false","2020-09-25T00:00:00.000Z",1065,""
"149","Rise_true","2020-09-26T00:00:00.000Z",320,""
"150","Rise_false","2020-09-26T00:00:00.000Z",1065,""
"151","Rise_true","2020-09-27T00:00:00.000Z",330,""
"152","Rise_false","2020-09-27T00:00:00.000Z",1075,""
"153","Rise_true","2020-09-28T00:00:00.000Z",345,"label_1"
"154","Rise_false","2020-09-28T00:00:00.000Z",1070,""
"155","Rise_true","2020-09-29T00:00:00.000Z",330,""
"156","Rise_false","2020-09-29T00:00:00.000Z",1090,""
"157","Rise_true","2020-09-30T00:00:00.000Z",345,""
"158","Rise_false","2020-09-30T00:00:00.000Z",1075,""
"159","Rise_true","2020-10-01T00:00:00.000Z",355,"label_1"
"160","Rise_false","2020-10-01T00:00:00.000Z",1070,""
"161","Rise_true","2020-10-02T00:00:00.000Z",345,""
"162","Rise_false","2020-10-02T00:00:00.000Z",1085,""
"163","Rise_true","2020-10-03T00:00:00.000Z",350,""
"164","Rise_false","2020-10-03T00:00:00.000Z",1090,""
"165","Rise_true","2020-10-04T00:00:00.000Z",335,""
"166","Rise_false","2020-10-04T00:00:00.000Z",1080,""
"167","Rise_true","2020-10-05T00:00:00.000Z",360,"label_1"
"168","Rise_false","2020-10-05T00:00:00.000Z",1080,""
"169","Rise_true","2020-10-06T00:00:00.000Z",355,""
"170","Rise_false","2020-10-06T00:00:00.000Z",1085,""
"171","Rise_true","2020-10-07T00:00:00.000Z",360,"label_1"
"172","Rise_false","2020-10-07T00:00:00.000Z",1085,""
"173","Rise_true","2020-10-08T00:00:00.000Z",355,""
"174","Rise_false","2020-10-08T00:00:00.000Z",1085,""
"175","Rise_true","2020-10-09T00:00:00.000Z",350,""
"176","Rise_false","2020-10-09T00:00:00.000Z",1080,""
"177","Rise_true","2020-10-10T00:00:00.000Z",340,""
"178","Rise_false","2020-10-10T00:00:00.000Z",1080,""
"179","Rise_true","2020-10-11T00:00:00.000Z",360,""
"180","Rise_false","2020-10-11T00:00:00.000Z",1080,""
"181","Rise_true","2020-10-12T00:00:00.000Z",345,""
"182","Rise_false","2020-10-12T00:00:00.000Z",1080,""
"183","Rise_true","2020-10-13T00:00:00.000Z",345,""
"184","Rise_false","2020-10-13T00:00:00.000Z",1085,""
"185","Rise_true","2020-10-14T00:00:00.000Z",355,""
"186","Rise_false","2020-10-14T00:00:00.000Z",1080,""
"187","Rise_true","2020-10-15T00:00:00.000Z",350,""
"188","Rise_false","2020-10-15T00:00:00.000Z",1085,""
"189","Rise_true","2020-10-16T00:00:00.000Z",350,""
"190","Rise_false","2020-10-16T00:00:00.000Z",1080,""
"191","Rise_true","2020-10-17T00:00:00.000Z",350,""
"192","Rise_false","2020-10-17T00:00:00.000Z",1075,""
"193","Rise_true","2020-10-18T00:00:00.000Z",345,""
"194","Rise_false","2020-10-18T00:00:00.000Z",1080,""
"195","Rise_true","2020-10-19T00:00:00.000Z",355,""
"196","Rise_false","2020-10-19T00:00:00.000Z",1080,""
"197","Rise_true","2020-10-20T00:00:00.000Z",345,""
"198","Rise_false","2020-10-20T00:00:00.000Z",1080,""
"199","Rise_true","2020-10-21T00:00:00.000Z",345,""
"200","Rise_false","2020-10-21T00:00:00.000Z",1080,""
"201","Rise_true","2020-10-22T00:00:00.000Z",345,""
"202","Rise_false","2020-10-22T00:00:00.000Z",1080,""
"203","Rise_true","2020-10-23T00:00:00.000Z",350,""
"204","Rise_false","2020-10-23T00:00:00.000Z",1080,""
"205","Rise_true","2020-10-24T00:00:00.000Z",350,""
"206","Rise_false","2020-10-24T00:00:00.000Z",1080,""
"207","Rise_true","2020-10-25T00:00:00.000Z",350,""
"208","Rise_false","2020-10-25T00:00:00.000Z",1065,"label_1"
"209","Rise_true","2020-10-26T00:00:00.000Z",345,""
"210","Rise_false","2020-10-26T00:00:00.000Z",1080,""
"211","Rise_true","2020-10-27T00:00:00.000Z",350,""
"212","Rise_false","2020-10-27T00:00:00.000Z",1070,""
"213","Rise_true","2020-10-28T00:00:00.000Z",345,""
"214","Rise_false","2020-10-28T00:00:00.000Z",1070,""
"215","Rise_true","2020-10-29T00:00:00.000Z",355,""
"216","Rise_false","2020-10-29T00:00:00.000Z",1080,""
"217","Rise_true","2020-10-30T00:00:00.000Z",350,""
"218","Rise_false","2020-10-30T00:00:00.000Z",1080,""
"219","Rise_true","2020-10-31T00:00:00.000Z",360,""
"220","Rise_false","2020-10-31T00:00:00.000Z",1065,"label_1"
"221","Rise_true","2020-11-01T00:00:00.000Z",350,""
"222","Rise_false","2020-11-01T00:00:00.000Z",1070,""
"223","Rise_true","2020-11-02T00:00:00.000Z",350,""
"224","Rise_false","2020-11-02T00:00:00.000Z",1075,""
"225","Rise_true","2020-11-03T00:00:00.000Z",360,""
"226","Rise_false","2020-11-03T00:00:00.000Z",1070,""
"227","Rise_true","2020-11-04T00:00:00.000Z",360,""
"228","Rise_false","2020-11-04T00:00:00.000Z",1075,""
"229","Rise_true","2020-11-05T00:00:00.000Z",355,""
"230","Rise_false","2020-11-05T00:00:00.000Z",1075,""
"231","Rise_true","2020-11-06T00:00:00.000Z",355,""
"232","Rise_false","2020-11-06T00:00:00.000Z",1070,""
"233","Rise_true","2020-11-07T00:00:00.000Z",355,""
"234","Rise_false","2020-11-07T00:00:00.000Z",1075,""
"235","Rise_true","2020-11-08T00:00:00.000Z",355,""
"236","Rise_false","2020-11-08T00:00:00.000Z",1075,""
"237","Rise_true","2020-11-09T00:00:00.000Z",360,""
"238","Rise_false","2020-11-09T00:00:00.000Z",1075,""
"239","Rise_true","2020-11-10T00:00:00.000Z",355,""
"240","Rise_false","2020-11-10T00:00:00.000Z",1075,""
"241","Rise_true","2020-11-11T00:00:00.000Z",360,""
"242","Rise_false","2020-11-11T00:00:00.000Z",1075,""
"243","Rise_true","2020-11-12T00:00:00.000Z",340,"label_1"
"244","Rise_false","2020-11-12T00:00:00.000Z",1075,""
"245","Rise_true","2020-11-13T00:00:00.000Z",365,""
"246","Rise_false","2020-11-13T00:00:00.000Z",1080,""
"247","Rise_true","2020-11-14T00:00:00.000Z",360,""
"248","Rise_false","2020-11-14T00:00:00.000Z",1075,""
"249","Rise_true","2020-11-15T00:00:00.000Z",360,""
"250","Rise_false","2020-11-15T00:00:00.000Z",1070,""
"251","Rise_true","2020-11-16T00:00:00.000Z",360,""
"252","Rise_false","2020-11-16T00:00:00.000Z",1070,""
"253","Rise_true","2020-11-17T00:00:00.000Z",355,""
"254","Rise_false","2020-11-17T00:00:00.000Z",1075,""
"255","Rise_true","2020-11-18T00:00:00.000Z",365,""
"256","Rise_false","2020-11-18T00:00:00.000Z",1065,""
"257","Rise_true","2020-11-19T00:00:00.000Z",355,""
"258","Rise_false","2020-11-19T00:00:00.000Z",1070,""
"259","Rise_true","2020-11-20T00:00:00.000Z",365,""
"260","Rise_false","2020-11-20T00:00:00.000Z",1070,""
"261","Rise_true","2020-11-21T00:00:00.000Z",365,""
"262","Rise_false","2020-11-21T00:00:00.000Z",1075,""
"263","Rise_true","2020-11-22T00:00:00.000Z",360,""
"264","Rise_false","2020-11-22T00:00:00.000Z",1070,""
"265","Rise_true","2020-11-23T00:00:00.000Z",365,""
"266","Rise_false","2020-11-23T00:00:00.000Z",1075,""
"267","Rise_true","2020-11-24T00:00:00.000Z",365,""
"268","Rise_false","2020-11-24T00:00:00.000Z",1075,""
"269","Rise_true","2020-11-25T00:00:00.000Z",355,""
"270","Rise_false","2020-11-25T00:00:00.000Z",1075,""
"271","Rise_true","2020-11-26T00:00:00.000Z",355,""
"272","Rise_false","2020-11-26T00:00:00.000Z",1065,""
"273","Rise_true","2020-11-27T00:00:00.000Z",370,""
"274","Rise_false","2020-11-27T00:00:00.000Z",1065,""
"275","Rise_true","2020-11-28T00:00:00.000Z",365,""
