"","series","timestamp","value","label"
"90","Rise_false","2019-09-14T00:00:00.000Z",1055,""
"91","Rise_true","2019-09-15T00:00:00.000Z",285,""
"92","Rise_false","2019-09-15T00:00:00.000Z",1060,""
"93","Rise_true","2019-09-16T00:00:00.000Z",310,""
"94","Rise_false","2019-09-16T00:00:00.000Z",1065,""
"95","Rise_true","2019-09-17T00:00:00.000Z",300,""
"96","Rise_false","2019-09-17T00:00:00.000Z",1065,""
"97","Rise_true","2019-09-18T00:00:00.000Z",340,"label_1"
"98","Rise_false","2019-09-18T00:00:00.000Z",1065,""
"99","Rise_true","2019-09-19T00:00:00.000Z",320,""
"100","Rise_false","2019-09-19T00:00:00.000Z",1060,""
"101","Rise_true","2019-09-20T00:00:00.000Z",310,""
"102","Rise_false","2019-09-20T00:00:00.000Z",1065,""
"103","Rise_true","2019-09-21T00:00:00.000Z",330,"label_1"
"104","Rise_false","2019-09-21T00:00:00.000Z",1060,""
"105","Rise_true","2019-09-22T00:00:00.000Z",325,""
"106","Rise_false","2019-09-22T00:00:00.000Z",1060,""
"107","Rise_true","2019-09-23T00:00:00.000Z",315,""
"108","Rise_false","2019-09-23T00:00:00.000Z",1055,""
"109","Rise_true","2019-09-24T00:00:00.000Z",335,"label_1"
"110","Rise_false","2019-09-24T00:00:00.000Z",1060,""
"111","Rise_true","2019-09-25T00:00:00.000Z",325,""
"112","Rise_false","2019-09-25T00:00:00.000Z",1060,""
"113","Rise_true","2019-09-26T00:00:00.000Z",330,"label_1"
"114","Rise_false","2019-09-26T00:00:00.000Z",1050,""
"115","Rise_true","2019-09-27T00:00:00.000Z",315,""
"116","Rise_false","2019-09-27T00:00:00.000Z",1060,""
"117","Rise_true","2019-09-28T00:00:00.000Z",310,""
"118","Rise_false","2019-09-28T00:00:00.000Z",1050,""
"119","Rise_true","2019-09-29T00:00:00.000Z",325,""
"120","Rise_false","2019-09-29T00:00:00.000Z",1055,""
"121","Rise_true","2019-09-30T00:00:00.000Z",325,""
"122","Rise_false","2019-09-30T00:00:00.000Z",1065,""
"123","Rise_true","2019-10-01T00:00:00.000Z",330,""
"124","Rise_false","2019-10-01T00:00:00.000Z",1065,""
"125","Rise_true","2019-10-02T00:00:00.000Z",335,""
"126","Rise_false","2019-10-02T00:00:00.000Z",1065,""
"127","Rise_true","2019-10-03T00:00:00.000Z",340,""
"128","Rise_false","2019-10-03T00:00:00.000Z",1065,""
"129","Rise_true","2019-10-04T00:00:00.000Z",325,""
"130","Rise_false","2019-10-04T00:00:00.000Z",1060,""
"131","Rise_true","2019-10-05T00:00:00.000Z",330,""
"132","Rise_false","2019-10-05T00:00:00.000Z",1060,""
"133","Rise_true","2019-10-06T00:00:00.000Z",330,""
"134","Rise_false","2019-10-06T00:00:00.000Z",1065,"label_1"
"135","Rise_true","2019-10-07T00:00:00.000Z",325,""
"136","Rise_false","2019-10-07T00:00:00.000Z",1060,""
"137","Rise_true","2019-10-08T00:00:00.000Z",330,""
"138","Rise_false","2019-10-08T00:00:00.000Z",1060,""
