"","series","timestamp","value","label"
"160","Rise_false","2016-09-18T00:00:00.000Z",1010,"label_1"
"161","Rise_true","2016-09-19T00:00:00.000Z",310,""
"162","Rise_false","2016-09-19T00:00:00.000Z",1010,"label_1"
"163","Rise_true","2016-09-20T00:00:00.000Z",310,""
"164","Rise_false","2016-09-20T00:00:00.000Z",1065,""
"165","Rise_true","2016-09-21T00:00:00.000Z",325,""
"166","Rise_false","2016-09-21T00:00:00.000Z",1055,""
"167","Rise_true","2016-09-22T00:00:00.000Z",320,""
"168","Rise_false","2016-09-22T00:00:00.000Z",1030,""
"169","Rise_true","2016-09-23T00:00:00.000Z",310,""
"170","Rise_false","2016-09-23T00:00:00.000Z",1020,""
"171","Rise_true","2016-09-24T00:00:00.000Z",325,""
"172","Rise_false","2016-09-24T00:00:00.000Z",1035,""
"173","Rise_true","2016-09-25T00:00:00.000Z",310,""
"174","Rise_false","2016-09-25T00:00:00.000Z",1040,""
"175","Rise_true","2016-09-26T00:00:00.000Z",350,"label_1"
"176","Rise_false","2016-09-26T00:00:00.000Z",1040,""
"177","Rise_true","2016-09-27T00:00:00.000Z",350,"label_1"
"178","Rise_false","2016-09-27T00:00:00.000Z",1035,""
"179","Rise_true","2016-09-28T00:00:00.000Z",340,""
"180","Rise_false","2016-09-28T00:00:00.000Z",1050,""
"181","Rise_true","2016-09-29T00:00:00.000Z",350,"label_1"
"182","Rise_false","2016-09-29T00:00:00.000Z",1070,""
"183","Rise_true","2016-09-30T00:00:00.000Z",335,""
"184","Rise_false","2016-09-30T00:00:00.000Z",1025,"label_1"
"185","Rise_true","2016-10-01T00:00:00.000Z",360,"label_1"
"186","Rise_false","2016-10-01T00:00:00.000Z",1045,""
"187","Rise_true","2016-10-02T00:00:00.000Z",335,""
"188","Rise_false","2016-10-02T00:00:00.000Z",1035,""
"189","Rise_true","2016-10-03T00:00:00.000Z",340,""
"190","Rise_false","2016-10-03T00:00:00.000Z",1035,""
"191","Rise_true","2016-10-04T00:00:00.000Z",315,"label_1"
"192","Rise_false","2016-10-04T00:00:00.000Z",900,"label_1"
