"","sta_id_s","sta_id_t","flight_duration","as_m","as_s","gs_m","gs_s","ws_m","ws_s","dist_m","dist_s","ws_m_support","ws_m_drift","start_flight","end_flight","sunrise","sunset","as_sp","gs_sp","ws_sp","dist_sp","ws_sp_support","ws_sp_drift","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff","gdl_id"
"11",11,12,2,53.6786831438106,18.0066166159116,45.69394211284,21.8546955321725,26.5909640605972,1.61421295247043,91.3878842256801,43.709391064345,-0.945259968561576,26.5741576209633,2020-10-01 23:30:00,2020-10-02 01:30:00,2020-10-02 05:32:21,2020-10-01 18:10:38,42.81084205565,42.1591920409661,25.3152153896924,84.3183840819323,6.94379301304981,24.3442779481841,243.391754176712,1581.37026778512,692.519920986765,404.881167659092,2666.88341595138,1337.97851360841,"26IL"
"12",12,13,1.5,38.0868434552675,17.1997752452999,39.1329851757382,18.1287441808601,4.07331273836126,2.26565389445535,58.6994777636073,27.1931162712901,1.24415196803545,3.87865473391609,2020-10-05 19:00:00,2020-10-05 20:30:00,2020-10-06 05:35:03,2020-10-05 18:10:26,30.5045480779906,35.3755146067116,6.93387543640428,53.0632719100674,5.21516383460315,4.56953988338192,242.622454823011,1614.14798133529,803.275239857668,678.165261636185,2690.86780239345,1371.52552651228,"26IL"
"13",13,14,1,33.498981580528,15.0852941549734,42.2225931151074,21.6918639191521,27.6211955117167,0.893331463425468,42.2225931151074,21.6918639191521,16.8570419164817,21.8808267513469,2020-10-12 10:00:00,2020-10-12 11:00:00,2020-10-12 05:37:14,2020-10-11 18:07:57,23.3722537444594,26.5316417437675,28.4638872526224,26.5316417437675,18.2397051679168,21.8519114248037,248.204658564756,249.092437664084,248.500584931199,248.204658564756,0.88777909932756,0.88777909932756,"26IL"
"14",14,15,8.5,32.2371439119919,11.2021160368865,31.3034204478351,10.3903110485317,16.6250831247406,4.57006702839723,266.079073806598,88.3176439125196,3.46709832233379,16.2595392962963,2021-03-21 18:30:00,2021-03-22 03:00:00,2021-03-22 05:37:59,2021-03-21 18:39:22,27.2495520474539,32.3812737118869,19.4820071716899,275.240826551038,10.585707806845,16.3551641283686,237.841267102786,2429.86380157193,1660.58458529907,1845.8966844098,5911.56110897121,3038.50678789658,"26IL"
"15",15,16,10,28.1460943862466,12.5093220092445,44.3817169268722,19.0737588310836,45.3452132570951,6.00742079670949,443.817169268722,190.737588310836,36.4307958031136,26.9997311557591,2021-03-22 18:30:00,2021-03-23 04:30:00,2021-03-23 05:28:58,2021-03-22 18:30:51,26.3566613675888,22.6061111772151,48.4271676772464,226.061111772151,47.8090463327821,7.71269459981603,384.208348772795,5147.89067968765,3446.12913532668,3306.62131572282,12195.5767476903,6203.82456578243,"26IL"
"16",16,17,6.5,30.5045273160899,12.6339502875828,32.0625316480875,18.0706098745882,25.3106318218826,3.4697304093569,208.406455712569,117.458964184823,11.5104421608182,22.541912174555,2021-03-23 18:00:00,2021-03-24 00:30:00,2021-03-24 05:32:01,2021-03-23 18:23:17,26.3305452734329,16.6774305465145,24.9681773408729,108.403298552344,6.24343643290786,24.1749742757571,566.862398424749,1024.16565726355,742.674698218049,711.014147898092,2491.50514465877,1210.09696537263,"26IL"
"17",17,18,7.5,38.3270113455868,15.0951119027398,60.0575003601106,16.3549169329175,33.2689718481732,3.66666017045282,450.431252700829,122.661876996881,27.0138452249806,19.4184616794259,2021-03-24 18:30:00,2021-03-25 02:00:00,2021-03-25 05:42:35,2021-03-24 18:27:38,26.6696664450744,44.4775307403306,34.9609083734379,333.581480552479,27.9831715624479,20.9572713777946,299.451560243755,825.489869485097,620.941618627661,618.41952181831,1698.01484789196,700.369278670685,"26IL"
"18",18,19,2.5,31.5525968610489,14.2115860403225,35.3498119183307,16.7229782935097,14.9719022885155,2.43625427235536,88.3745297958266,41.8074457337742,6.76383644172038,13.3569597860633,2021-03-25 23:00:00,2021-03-26 01:30:00,2021-03-26 05:42:00,2021-03-25 18:38:26,26.1450116690303,33.2041204418155,14.5948586057227,83.0103011045387,9.51631707831719,11.0656950520954,266.807201709315,1557.31626535285,864.450545052717,758.715489505195,4717.63290891794,2378.21487536602,"26IL"
"19",19,20,19,34.4763488319664,10.3144680662166,46.5786318428957,13.3672997579312,23.8431514322765,8.58339467258261,884.994005015018,253.978695400692,16.6325858498931,17.0837044626862,2021-04-04 18:30:00,2021-04-05 13:30:00,2021-04-05 05:15:25,2021-04-04 18:40:20,32.3131143025858,49.8642570777559,32.8799606557804,947.420884477361,25.3026790991326,20.9968150711479,233.714013705061,3800.07370279237,1815.54308999722,1306.68427295102,10331.2635693668,5218.56167276751,"26IL"
"20",20,21,11,30.5239143024352,11.9429256870054,36.3010530424657,13.2187330002691,14.2937121072772,6.86796209733801,399.311583467123,145.40606300296,8.13154528554031,11.7553467441386,2021-04-05 18:30:00,2021-04-06 05:30:00,2021-04-06 05:18:39,2021-04-05 18:33:13,30.1810694458452,36.3308271662803,7.28367936409663,399.639098829083,6.35939325927371,3.55107060657364,243.510234809494,2690.92016158964,1796.08875733983,2009.94932349009,7360.20399651344,3636.91798844427,"26IL"
"21",21,22,11,45.0726224618892,13.0751390819631,72.7448693166809,13.0727025157573,33.5919627589653,5.71600339420746,800.19356248349,143.79972767333,30.1649774034465,14.7815459357021,2021-04-08 18:30:00,2021-04-09 05:30:00,2021-04-09 05:04:18,2021-04-08 18:44:41,29.9416697587144,56.4772079760016,33.4672136024964,621.249287736018,30.2177280133085,14.3855239747752,248.022990385054,3450.72741333568,2280.84950833717,2339.01313779573,8201.98180547482,4570.96504496483,"26IL"
"22",22,23,1.5,34.7739070596481,15.6750465153238,49.2576052649358,24.71161789687,34.7826347451085,3.94741554136883,73.8864078974036,37.0674268453051,24.6349648039267,24.5550440626956,2021-04-09 21:30:00,2021-04-09 23:00:00,2021-04-10 05:04:20,2021-04-09 18:46:19,30.2019362835743,47.9762985957234,29.244080483566,71.9644478935851,23.394723860568,17.547168968727,1135.1831133875,2323.04323603472,1707.63300856922,1686.15284242734,2292.72444197667,1104.86431932946,"26IL"
"23",23,24,1.5,33.3524739460986,16.0388454733466,34.1507138339847,17.0937646780798,19.3186691025577,2.1071287860607,51.226070750977,25.6406470171198,6.25308617289611,18.2786730702328,2021-04-11 23:30:00,2021-04-12 01:00:00,2021-04-12 05:00:16,2021-04-11 18:50:36,30.0001100951237,23.9451364120331,19.1386173741938,35.9177046180497,0.827926523049577,19.1207011552459,1016.68545521976,1769.6670880372,1386.22053141132,1379.26479119417,1455.03739524522,752.981632817444,"26IL"
"24",24,25,13,46.7786025658151,15.9859801314778,50.6528331492416,15.3467645327435,13.2243893226578,2.26399378590872,658.486830940141,199.507938925665,5.45237340786256,12.0480744178669,2021-04-23 19:00:00,2021-04-24 08:00:00,2021-04-24 04:37:19,2021-04-23 19:00:21,27.5223758628827,32.0128140043063,12.2817849932588,416.166582055982,6.53146783505043,10.4010658367467,142.433208502286,2561.72903422476,1665.09339803816,1785.59893215372,8560.39429564731,3776.11191532228,"26IL"
"25",25,26,9.5,35.2261417554215,16.5187887760418,47.208736661534,18.5999215826432,17.3991000537376,5.13951633495337,448.482998284573,176.699255035111,13.6681526359983,10.7661639500345,2021-04-24 19:00:00,2021-04-25 04:30:00,2021-04-25 04:21:37,2021-04-24 19:08:36,24.5376614809766,41.070270045787,16.5431029863389,390.167565434976,16.5368343765592,0.455373713408336,69.0377578911625,3401.69656699052,1890.78077787222,1705.84341822693,10777.1550622006,5386.57176271746,"26IL"
"26",26,28,12.5,19.5333132196085,9.65602638349502,22.5013396697989,11.7485619399021,15.5986669691911,7.58124346344845,281.266745872486,146.857024248776,8.17903240912577,13.2823883419438,2021-04-25 19:00:00,2021-04-26 01:30:00,2021-04-26 04:01:00,2021-04-25 19:10:04,26.48851960985,28.8938381910494,27.0877300099871,361.172977388118,15.0024604839736,22.5537424061011,NA,NA,NA,NA,NA,NA,"26IL"
"27",28,31,11.5,12.8608745362596,5.19998455670565,18.3859356676672,7.54521993149264,11.1629481763721,2.23724223569135,211.438260178173,86.7700292121653,8.08367748858419,7.6984134890851,2021-05-03 17:00:00,2021-05-04 02:00:00,2021-05-04 03:32:05,2021-05-03 19:09:08,14.2584137040816,24.7060919792896,13.0911034709505,284.120057761831,11.7069427674846,5.85870985166283,NA,NA,NA,NA,NA,NA,"26IL"
"28",31,32,1.5,39.8827662700702,14.2280509512531,34.7470254681693,14.596728025724,6.77164628033062,2.15302881195175,52.1205382022539,21.895092038586,-4.85543825083154,4.72016024497872,2021-05-05 23:00:00,2021-05-06 00:30:00,2021-05-06 03:40:13,2021-05-05 19:14:47,28.5376875809241,18.5260336363099,10.0213359028271,27.7890504544648,-10.0064191875586,0.5465787410339,1330.77282247286,1991.92702223856,1728.36212032386,1795.374318292,1413.0165792602,1037.08538951295,"26IL"
"29",32,33,0.5,37.7364595968343,15.6406092259509,39.1938722719362,24.7044174939706,14.2217616762642,3.26927953857813,19.5969361359681,12.3522087469853,4.01054715595046,13.6445599667544,2021-05-06 13:00:00,2021-05-06 13:30:00,2021-05-07 03:40:26,2021-05-06 19:16:55,41.4803221430957,55.580541837878,14.1440560262264,27.790270918939,14.1113578142659,0.96119795608741,1415.41112089031,2014.2231537296,1714.81713730995,1714.81713730995,598.812032839292,0,"26IL"
"30",33,34,1,29.9085889444421,16.6796285073493,27.3016434103732,16.9813061717194,5.40867271892209,1.01621775070266,27.3016434103732,16.9813061717194,-2.19565938500364,4.94295665016977,2021-05-07 18:30:00,2021-05-07 19:30:00,2021-05-08 03:50:45,2021-05-07 19:16:33,20.2541588706521,19.1466155979394,5.20679677595139,19.1466155979394,-0.431599254493835,5.1888779856129,1491.49388551214,2056.38579258229,1686.40424774401,1511.3330651376,564.891907070146,564.891907070146,"26IL"
