"","sta_id_s","sta_id_t","flight_duration","as_m","as_s","gs_m","gs_s","ws_m","ws_s","dist_m","dist_s","ws_m_support","ws_m_drift","start_flight","end_flight","sunrise","sunset","as_sp","gs_sp","ws_sp","dist_sp","ws_sp_support","ws_sp_drift","alt_min","alt_max","alt_mean","alt_med","alt_sumdabsdiff","alt_sumposdiff","gdl_id"
"1",1,2,0.5,26.9793352529839,20.7008391086314,25.2816146642746,22.1276489782505,3.8728252755871,0.386979196060824,12.6408073321373,11.0638244891252,-1.45808952521123,3.58786155692992,2019-08-25 02:30:00,2019-08-25 03:00:00,2019-08-25 04:03:47,2019-08-24 18:52:28,3.76797011679661,0,3.76797011679661,0,NA,NA,NA,NA,NA,NA,NA,NA,"24IS"
"2",2,3,8,24.0617544341397,10.9083957395232,23.3008487705269,11.4079993447774,5.37738407224336,1.70833354403983,186.406790164215,91.2639947582189,-0.152831633551265,5.37521180533406,2019-09-15 17:30:00,2019-09-16 01:30:00,2019-09-16 04:41:10,2019-09-15 18:08:26,35.5598853686692,36.823062746894,3.370115092112,294.584501975152,1.3957309725894,3.0675088893491,1945.30980626355,4057.06324563648,2918.52128615807,2972.5830945025,6961.10291818441,3902.87393709501,"24IS"
"3",3,4,17,60.8821618693303,11.8106267712264,64.783362151877,10.5006440964524,13.2999452258237,1.24337558840269,1101.31715658191,178.510949639691,5.14896802719039,12.2628166122176,2019-09-16 18:00:00,2019-09-17 11:00:00,2019-09-17 04:42:57,2019-09-16 18:08:56,41.3582109575777,47.7638851631203,13.1758088062356,811.986047773045,7.79343061625102,10.6237647248118,112.013417707479,3930.84007759029,2371.39433149475,2571.90450836449,18479.0584407502,7842.35387752443,"24IS"
"4",4,5,4,38.6421458610465,15.1283477896592,35.9732355742192,15.558597415664,8.8245490950188,2.07363615670275,143.892942296877,62.234389662656,-1.68554607893864,8.66207833872285,2019-09-17 18:00:00,2019-09-17 22:00:00,2019-09-18 04:47:14,2019-09-17 17:56:38,33.4230016707445,26.7410665469375,6.85708731636375,106.96426618775,-6.63759527929651,1.72103903863258,-71.3018970167037,1317.03018331968,753.53150829858,985.128841734611,2299.30299329593,1597.5092662684,"24IS"
"5",5,6,11.5,36.2605685026822,13.3882630744659,61.8578443454876,11.2475495077737,28.5719084100919,5.19418521567641,711.365209973107,129.346819339398,26.8997252033267,9.63113358749588,2019-09-28 17:30:00,2019-09-29 05:00:00,2019-09-29 04:57:40,2019-09-28 17:42:44,35.216346360277,69.9425990036751,34.9259740274455,804.339888542264,34.8256987557163,2.6446867379522,360.546376267226,4474.7614732475,2898.82277723646,3167.93347973409,7725.54135683911,3591.45694979387,"24IS"
"6",6,7,11.5,42.1320923668886,16.3764168229654,65.4059313232381,20.2255492357057,29.4096237005289,6.5787717424441,752.168210217238,232.593816210616,25.7449786519459,14.2169631221847,2019-09-29 18:00:00,2019-09-30 05:30:00,2019-09-30 05:16:09,2019-09-29 17:41:45,35.8581949238807,69.8322101038047,37.3217740973779,803.070416193754,35.6829766604157,10.9380070592381,442.428352432759,3101.96704353469,1771.68787939841,1634.19695380968,6755.66401753423,3404.00588250959,"24IS"
"7",7,8,9.5,46.1398100980171,18.251800005044,47.0093487317739,23.4025369164032,23.5802458603536,4.01473236571722,446.588812951852,222.32410070583,6.77551172612396,22.5858459147289,2019-09-30 18:00:00,2019-10-01 03:30:00,2019-10-01 05:16:13,2019-09-30 17:58:41,34.6805242040395,40.7911785300231,23.4834930629846,387.516196035219,12.4126829590761,19.9348877146752,460.319306781952,3901.7128430031,2278.87096380191,2233.95434785865,10032.7554301812,5074.14849159211,"24IS"
"8",8,9,8.5,48.6038649780317,16.3506268410215,54.6296986624403,16.9859603370442,11.7958703147928,4.07146542195812,464.352438630743,144.380662864875,6.9670056788458,9.51858121540917,2019-10-02 18:30:00,2019-10-03 03:00:00,2019-10-03 05:16:14,2019-10-02 17:57:10,28.4882919680947,35.8084170850472,14.8515772633616,304.371545222902,9.65177126435357,11.2877215889744,320.399382005351,3688.19710398505,2378.62468938472,3051.32598381923,8186.70759689128,3977.75714829353,"24IS"
"9",9,10,1.5,33.4069128265419,15.1800665399542,34.8605254859659,17.6080849855438,9.40850937832823,4.9004958469627,52.2907882289488,26.4121274783157,2.69293790988863,9.01488403339582,2019-10-03 20:30:00,2019-10-03 22:00:00,2019-10-04 05:15:19,2019-10-03 17:56:47,22.3049739598197,25.6282504572802,5.01336217210174,38.4423756859203,3.59816130892224,3.49099347802824,294.606763857174,930.093800664291,614.476948752246,616.60361524376,1252.68510607464,617.198069267524,"24IS"
"10",10,11,8,35.4636563176277,12.4580583919341,30.3657048620199,12.5461912285734,6.33894808598373,2.46709739359121,242.925638896159,100.369529828587,-4.86424777809472,4.06464714213883,2019-10-05 19:00:00,2019-10-06 03:00:00,2019-10-06 05:13:12,2019-10-05 17:54:19,27.4717911438108,21.8033155109533,5.75525834344614,174.426524087627,-5.64574095750482,1.11741113318194,240.949881644607,1549.1064882734,682.724667269104,483.135115813212,5293.53265806003,2619.12166604405,"24IS"
"11",11,12,2.5,32.0920998695897,13.019175245009,33.0465015976909,16.7705055022736,17.504189918568,2.89176695048265,82.6162539942273,41.926263755684,5.57646105779502,16.5921591957223,2019-10-11 21:30:00,2019-10-12 00:00:00,2019-10-12 05:12:53,2019-10-11 17:48:38,23.9555035429854,10.7612706751959,14.6955492447342,26.9031766879898,-11.2487662078222,9.45644893213958,245.433329923019,1841.49940103428,840.713946287525,593.966512653113,3140.15732375218,1619.72432183937,"24IS"
